,total
729,-1.032993329
730,-0.310852054
731,-0.731602612
732,1.423917217
733,-1.093214783
734,0.303570946
735,-0.450054527
736,0.103765057
737,0.548276397
738,-1.10431966
739,1.367095637
740,-0.056336995
741,0.027638301
742,1.00797532
743,-0.075549883
744,-0.940426351
745,0.117737007
746,0.579275778
747,-0.983448496
748,-0.173599804
749,1.724334009
750,0.920977679
751,-0.952380552
752,2.374875441
753,-0.057480024
754,-0.838704031
755,-0.939057375
756,0.231080634
757,2.238747368
758,-1.047294816
759,-0.96240379
760,-0.355530207
761,-1.023196874
762,-1.104147451
763,0.692401294
764,0.270398313
765,-0.365295131
766,0.881132165
767,-0.99174688
768,-0.742000455
769,-0.995496826
770,-0.070032677
771,-0.539438441
772,-0.462802235
773,0.245091833
774,-1.030172443
775,-0.749713107
776,2.455023346
777,-1.101531182
778,-0.904248939
779,-0.982391194
780,0.479715374
781,0.21015767
782,2.098145176
783,-0.958968138
784,-1.053566486
785,-0.89520208
786,-0.447056866
787,1.539210914
788,-0.22356572
789,-0.623304166
790,-0.3467784
791,-0.382447156
792,-0.846759524
793,1.165404245
794,-1.017240752
795,1.272646616
796,-0.987852761
797,0.398410335
798,0.364486572
799,0.147642973
800,-0.325993621
801,-0.807907373
802,-0.449717978
803,-0.981756087
804,0.392495333
805,-0.745671815
806,-0.138562086
807,0.827842074
808,-0.46963911
809,2.010353188
810,0.426800129
811,0.313131917
812,0.312211738
813,-0.48801799
814,-0.957542532
815,-0.889895588
816,-0.771304369
817,-0.440643659
818,-0.006927416
819,-1.097607745
820,0.926664036
821,0.041334813
822,1.137676471
823,-0.771129772
824,-1.082575757
825,-1.03561393
826,0.862941681
827,1.29166543
828,-1.098555593
829,-0.078149548
830,-0.765328461
831,-0.96454592
832,2.108563632
833,-0.26603799
834,-0.639655992
835,-0.346806467
836,0.369482111
837,0.748982754
838,0.780200312
839,-0.286010561
840,-1.066855942
841,0.782363866
842,0.397648246
843,0.293762875
844,-0.43112106
845,-0.778207276
846,0.923612347
847,0.176420199
848,0.118873748
849,-0.941498171
850,-0.261506675
851,-0.88644323
852,-0.270269658
853,-0.80455082
854,0.646739308
855,-1.016485753
856,-0.778469183
857,-0.223169436
858,0.614036426
859,0.270496775
860,-1.094319586
861,-0.299370561
862,-0.915106527
863,0.821863042
864,-0.288932491
865,-0.352540884
866,0.883286708
867,-0.263751194
868,-0.110634975
869,-0.377486628
870,1.184072291
871,-1.066485063
872,-0.1711461
873,-1.053114007
874,-0.772914981
875,0.062597611
876,-1.047659973
877,0.47354888
878,-0.889541641
879,0.185002467
880,-0.562544694
881,-0.86038135
882,0.070587713
883,1.57117006
884,-0.113760969
885,1.611177056
886,0.476773011
887,-1.073887379
888,-1.053548229
889,-1.082398163
890,-1.03569444
891,-1.038869903
892,-0.457184674
893,-0.093292249
894,-0.30298071
895,-0.246022301
896,-0.726774719
897,-0.760112761
898,0.096733365
899,-0.659492316
900,-0.184854178
901,-1.04360888
902,0.934068517
903,-0.711913292
904,-0.794745546
905,0.298738569
906,-0.517360674
907,-1.10527945
908,0.929258734
909,-0.525950159
910,1.888147346
911,-0.338890022
912,-1.029995187
913,-1.101754567
914,0.284530225
915,0.604669363
916,-0.7255765
917,-0.765813928
918,-0.644538813
919,0.777436177
920,-0.160157377
921,-0.122071104
922,-0.639127042
923,-0.790660632
924,-1.001395746
925,-0.746997144
926,0.584072798
927,1.301521569
928,-0.844024029
929,-0.818677002
930,2.538813329
931,-0.172610404
932,0.500084898
933,-0.728341246
934,-0.859440082
935,1.818424532
936,-0.812243005
937,-0.325048493
938,-0.806252517
939,1.474346808
940,0.843695694
941,-1.093225866
942,-1.061498577
943,-1.050925928
944,-1.03227916
945,0.803569356
946,-0.988138085
947,-1.053862177
948,0.590769618
949,-1.077577669
950,-0.611523919
951,0.463255714
952,-0.809673458
953,-0.925840771
954,1.421703922
955,-0.844467733
956,0.529348297
957,-1.025844012
958,-0.23738713
959,0.065342234
960,-0.987672935
961,-1.076705503
962,0.667622617
963,0.124991019
964,1.141205769
965,1.05042962
966,0.696004502
967,-1.097213298
968,0.224584972
969,-0.893282019
970,0.697732431
971,0.267875767
972,-0.548736412
973,0.008089393
974,-0.317549184
975,0.657912837
976,0.451898033
977,-1.055988281
978,1.899907932
979,-0.788617596
980,-0.474662695
981,-1.090666774
982,0.502002194
983,-0.800627326
984,-0.914056652
985,-1.025407056
986,-0.32949528
987,-0.795443519
988,1.360492674
989,-0.65142662
990,1.094141699
991,2.251892004
992,0.585637596
993,0.353000215
994,0.121078621
995,1.330023857
996,2.560941605
997,1.111965996
998,0.624686987
999,1.470123735
1000,1.37202355
1001,-0.781924238
1002,1.027813959
1003,-0.662209139
1004,-0.861140834
1005,-1.105763516
1006,-1.076527909
1007,-1.044958154
1008,0.279411722
1009,0.775065439
1010,0.596633123
1011,0.834708093
1012,1.200111766
1013,2.340582447
1014,-0.413165259
1015,-0.999678516
1016,1.096648117
1017,1.554450762
1018,1.059713263
1019,-0.033085525
1020,2.117685111
1021,-0.19863999
1022,0.704444702
1023,0.294884321
1024,1.902753773
1025,-0.114715468
1026,0.635743974
1027,0.563052487
1028,-0.275753369
1029,2.001443335
1030,0.105358092
1031,0.006887625
1032,0.534760677
1033,-0.928224895
1034,-0.038530913
1035,-1.029923325
1036,2.046020107
1037,1.603029158
1038,0.368781454
1039,0.25722568
1040,-0.314385575
1041,-1.058563981
1042,-0.893344123
1043,-0.801201839
1044,2.419668421
1045,2.088153892
1046,-0.369520854
1047,-1.016385302
1048,1.964232731
1049,1.266508378
1050,0.77417861
1051,1.094462972
1052,1.113547485
1053,0.403125283
1054,-0.581599058
1055,-0.590438864
1056,0.792339236
1057,-0.62227324
1058,0.012981438
1059,-0.44903862
1060,1.54436041
1061,-1.024604043
1062,-0.961944512
1063,-1.056354904
1064,-0.811668975
1065,-1.094708487
1066,0.714360476
1067,-0.848403275
1068,0.702108053
1069,0.637974233
1070,2.366349724
1071,0.592632722
1072,2.187154551
1073,-0.440672268
1074,0.639845014
1075,-0.803202281
1076,0.52798011
1077,-0.477870146
1078,-0.855340503
1079,0.622289505
1080,-0.534481887
1081,-0.029773365
1082,0.485268424
1083,1.932027159
1084,-1.040578258
1085,-1.039198248
1086,0.511564496
1087,-1.003937473
1088,-1.093714503
1089,-1.074774552
1090,-0.892489092
1091,-0.109273784
1092,-0.080042239
1093,1.109516625
1094,-0.779248259
1095,1.289312764
1096,1.694442037
1097,0.057940446
1098,-0.781194011
1099,-1.105415194
1100,-0.857180707
1101,-0.972786019
1102,-0.956054417
1103,-1.097310693
1104,2.304601837
1105,0.012223796
1106,-0.720387426
1107,-0.840852006
1108,0.477263636
1109,-0.162835501
1110,-0.646538354
1111,-1.046071011
1112,-0.056368094
1113,-0.222978983
1114,2.258123514
1115,-0.249899667
1116,-0.515910231
1117,0.232327385
1118,-0.513929291
1119,-1.076112741
1120,-1.08417334
1121,-0.064669179
1122,-1.102421847
1123,0.601581938
1124,-0.134167654
1125,1.356328941
1126,-0.820646451
1127,-1.080826797
1128,-0.349117659
1129,-0.839485898
1130,1.069335647
1131,0.643693976
1132,-1.046399205
1133,-0.155515079
1134,2.778766324
1135,-1.000870016
1136,-0.904005103
1137,-1.014021434
1138,0.108340903
1139,1.403697146
1140,2.003069518
1141,0.089219071
1142,-0.343821086
1143,1.222559239
1144,-1.08084925
1145,1.164622836
1146,0.727485833
1147,0.42345121
1148,-0.456479539
1149,-0.304114626
1150,1.672827982
1151,-0.48571469
1152,-1.068676926
1153,-0.434819359
1154,-1.096373583
1155,1.141273472
1156,-0.080186297
1157,-0.970239658
1158,0.893970142
1159,0.442617984
1160,0.365864903
1161,-1.053902711
1162,-0.562675663
1163,1.167107227
1164,-1.035578956
1165,1.774809737
1166,-0.748471144
1167,-0.945635664
1168,0.594357098
1169,-1.027522149
1170,-0.984151357
1171,-0.591364806
1172,2.097408003
1173,1.204218457
1174,2.610903129
1175,-0.264350534
1176,-0.988313051
1177,0.853275798
1178,0.309324466
1179,1.666067824
1180,0.674104021
1181,-0.734731674
1182,2.415948505
1183,0.012133727
1184,-0.584896762
1185,0.328183998
1186,0.415558087
1187,0.312218644
1188,2.145285307
1189,-0.323022259
1190,-0.597280455
1191,0.780891817
1192,-0.994524826
1193,-0.778502425
1194,-0.134616872
1195,-0.33650649
1196,-0.767304413
1197,-0.746499873
1198,0.213934472
1199,0.83257524
1200,-0.118554477
1201,0.679728159
1202,1.139084966
1203,1.849968981
1204,0.76324595
1205,-0.954442305
1206,-0.740176842
1207,-0.91442249
1208,0.067064569
1209,-0.042532507
1210,2.168809609
1211,-1.102564708
1212,-0.823856915
1213,-0.02337506
1214,-0.735897033
1215,1.915593698
1216,1.472870545
1217,-0.660723572
1218,0.055724143
1219,2.019757846
1220,-1.042457113
1221,0.477407588
1222,-1.047573539
1223,1.157341741
1224,-0.204024762
1225,1.772062587
1226,-0.952086747
1227,-0.519416839
1228,-0.959714531
1229,0.292345772
1230,-0.958404611
1231,-1.079711448
1232,-1.027635031
1233,-0.985147049
1234,0.960159637
1235,-0.300513373
1236,-1.071383659
1237,-0.613434919
1238,-0.819093
1239,-0.965212926
1240,-0.368030745
1241,-0.891066411
1242,-0.268690428
1243,-0.918071681
1244,-1.070200674
1245,-0.701591485
1246,-0.635802775
1247,2.024205707
1248,0.090992033
1249,-0.591590756
1250,1.417693309
1251,-0.730966654
1252,2.33344227
1253,-0.802690584
1254,0.721235115
1255,1.777928268
1256,1.283450507
1257,-0.863651333
1258,-0.338776421
1259,-0.562133655
1260,-0.902251383
1261,-0.383512088
1262,-0.967962195
1263,1.028801211
1264,-0.869694232
1265,-0.257529495
1266,-1.088593213
1267,2.011597307
1268,-1.039450771
1269,-0.601006877
1270,-1.103016176
1271,0.035377316
1272,-0.55881573
1273,0.925101496
1274,-0.10700478
1275,0.049084269
1276,-1.069022824
1277,-1.005606984
1278,-0.884142963
1279,-0.92327719
1280,-0.268663317
1281,-0.916104984
1282,-0.485240393
1283,-1.098582033
1284,-0.349360295
1285,-0.627538716
1286,-1.063543926
1287,-0.281151137
1288,-0.563349837
1289,-0.574501605
1290,1.086280889
1291,0.386782923
1292,-0.055399727
1293,0.857854786
1294,-1.092283105
1295,-0.475535658
1296,-0.467663274
1297,-0.655016781
1298,-0.636051999
1299,0.481993478
1300,-0.585584519
1301,0.5290773
1302,-0.903529358
1303,2.373701191
1304,1.956208622
1305,-0.785868878
1306,-0.961899373
1307,-0.679577886
1308,-0.975626931
1309,0.514581872
1310,1.934421565
1311,0.163763549
1312,-0.713715446
1313,-0.185927497
1314,-0.893523395
1315,0.40427706
1316,0.279092692
1317,-1.001756721
1318,0.522050222
1319,0.768200144
1320,-0.102508431
1321,2.155626623
1322,0.649997141
1323,-1.102263821
1324,-0.714284016
1325,-0.762542145
1326,-1.061605878
1327,-0.112692727
1328,-0.723005513
1329,-0.566041352
1330,-0.950073711
1331,-1.045356745
1332,0.171664317
1333,0.749056291
1334,-0.554566832
1335,0.582776485
1336,-1.081459445
1337,-1.085773944
1338,0.153388137
1339,-0.869224178
1340,-1.008342637
1341,0.709213026
1342,0.069674172
1343,-0.909220945
1344,1.658951529
1345,-0.428990199
1346,-0.590011427
1347,0.57686095
1348,0.452999755
1349,-0.632950606
1350,1.099133727
1351,-0.385045708
1352,-0.031288641
1353,-1.042954191
1354,-0.087825256
1355,-0.645251705
1356,0.722805584
1357,1.181784199
1358,-0.531848719
1359,-1.030388358
1360,2.014136629
1361,2.039475797
1362,-0.937526131
1363,2.353502466
1364,-0.421070008
1365,1.762464693
1366,1.728570514
1367,1.528263301
1368,-0.717879277
1369,-1.062525654
1370,-0.272674084
1371,-1.000576548
1372,-0.461368493
1373,-0.824015148
1374,1.034828337
1375,-1.094342908
1376,-0.215965343
1377,2.01062223
1378,1.313569167
1379,-0.833449656
1380,-1.080080994
1381,-0.859006859
1382,-1.065556127
1383,-0.266808308
1384,-0.359598094
1385,0.114629108
1386,0.089393802
1387,-0.785170685
1388,0.872493924
1389,-0.481686645
1390,-0.139556401
1391,0.129036686
1392,1.242785989
1393,-0.825880855
1394,0.112801009
1395,-0.963634123
1396,-0.165914373
1397,0.838529093
1398,0.688155237
1399,-0.458831829
1400,1.985083971
1401,-0.838886209
1402,-0.486252699
1403,-0.220841408
1404,-0.262603
1405,-0.989351143
1406,-0.805770998
1407,-0.717703147
1408,-1.105066166
1409,-1.102674179
1410,-0.647640019
1411,0.484174215
1412,-1.041738
1413,1.065546954
1414,1.622397226
1415,0.766699947
1416,-0.787469564
1417,-0.462979865
1418,-0.103982198
1419,-0.91604959
1420,1.237559951
1421,-1.101356518
1422,-0.002358788
1423,-0.165559023
1424,-0.287959857
1425,-0.398684454
1426,-0.204533158
1427,-0.434874475
1428,0.594142316
1429,-1.016632688
1430,-0.499569
1431,-0.612648682
1432,1.979738522
1433,0.68403285
1434,2.681652225
1435,0.137143222
1436,1.442843534
1437,0.890769727
1438,0.189884859
1439,-1.098401735
1440,0.661934643
1441,0.728048084
1442,-1.0722042
1443,-0.521378206
1444,-0.97474108
1445,0.774514345
1446,-0.295032348
1447,-1.094513593
1448,-0.015254059
1449,-0.065601416
1450,0.86467252
1451,1.998729238
1452,-1.065461645
1453,0.198248371
1454,0.665219403
1455,-0.104059432
1456,-1.061443485
1457,-0.704236615
1458,-0.197077344
1459,-1.090019262
1460,0.342020687
1461,1.444938458
1462,1.636609625
1463,1.755522673
1464,-0.99805556
1465,2.45824583
1466,-0.69820044
1467,1.508759564
1468,-0.858262172
1469,-0.486861938
1470,-0.706343567
1471,0.487659151
1472,1.441329646
1473,-0.826690469
1474,1.388528999
1475,1.075831252
1476,-1.085765453
1477,-1.074460803
1478,1.848571462
1479,-1.041759767
1480,0.472299497
1481,-0.654405334
1482,-0.566274274
1483,0.677337181
1484,-0.318645387
1485,-0.90302521
1486,0.635321306
1487,-0.047284512
1488,0.121701215
1489,2.001753924
1490,0.61004394
1491,-1.067516652
1492,0.801124558
1493,-0.222102088
1494,1.780982573
1495,1.432757334
1496,-0.684689265
1497,0.478602989
1498,2.274349911
1499,-0.057401698
1500,-0.682393548
1501,0.427703255
1502,0.819044796
1503,-0.498077074
1504,2.395479216
1505,-0.418902847
1506,0.631720482
1507,1.127258691
1508,-0.154260327
1509,-0.30253611
1510,-0.905519822
1511,1.978372187
1512,-0.117674597
1513,0.881357168
1514,-0.37275095
1515,-1.08066586
1516,-0.675716408
1517,0.475749596
1518,-0.641603775
1519,1.442028814
1520,-0.559556558
1521,-0.990411095
1522,-0.888614343
1523,-0.065200409
1524,-1.098942297
1525,0.093065723
1526,0.705343444
1527,1.81241206
1528,-0.890972262
1529,0.263480781
1530,-0.178923942
1531,0.139255796
1532,-0.905413033
1533,0.841374152
1534,-0.2775162
1535,-0.944955281
1536,1.108781103
1537,2.143899788
1538,-1.103077527
1539,-0.355806626
1540,-1.009412645
1541,-0.920248976
1542,-0.983194109
1543,-0.531034382
1544,-0.909063623
1545,2.194729806
1546,-0.379735317
1547,-1.032550604
1548,2.348706042
1549,-0.782325287
1550,-0.771412497
1551,-0.49996794
1552,-0.705112046
1553,2.16847507
1554,-0.730773549
1555,-1.008388761
1556,1.297750249
1557,-0.172123979
1558,-0.139064627
1559,-0.967564116
1560,0.469042818
1561,-0.101517971
1562,-1.014941376
1563,-0.897050669
1564,-1.037209027
