,N
300,0.5153450008591987
301,1.6355669368276857
302,-0.4382896630326583
303,-0.9867279228925029
304,0.2904717043583142
305,0.9020685545334941
306,1.3984842038461809
307,-0.05121491945376208
308,0.05446919507977485
309,1.4519611799824526
310,0.09530235117367256
311,-0.8244535532494078
312,0.25104181241144247
313,0.9675290271064209
314,-1.7146690425099531
315,-1.0044281086145679
316,0.3762084055831006
317,-1.3647874686109633
318,0.6484568162301607
319,-0.5113463385806021
320,-0.199847931437816
321,-0.412659192129937
322,0.3914054190192149
323,-0.4814851686726696
324,1.265432636902913
325,1.1658165433532626
326,-0.8832135673617845
327,1.0289411634318664
328,0.04020061791216095
329,-0.7797579447639449
330,0.4745051015235067
331,0.9989969719286447
332,1.5958984607346158
333,1.2955871792727522
334,-0.7466210059209647
335,-0.37685658382149523
336,0.8122411837892489
337,-0.6414945587876606
338,1.5324761948105303
339,1.005544126062931
340,1.5894442013800774
341,0.37281003127813905
342,-0.1684733924586549
343,1.4377698876953093
344,-0.4663574777738568
345,0.23275766129807338
346,-0.909670883294994
347,1.1122146652053726
348,0.5978528471314688
349,0.1998567338224147
350,1.579904102146425
351,0.9443432556286263
352,0.8655758142402868
353,0.7370235951740396
354,-0.45264193909997363
355,0.8426834350150062
356,1.3319568126787873
357,-0.4744919566141271
358,-0.6758738941799973
359,1.3564022725739575
360,-0.09157305302269629
361,1.2960185306807224
362,-0.5981585540424404
363,0.33402934084882646
364,-1.5718767205354132
365,0.5338689065585315
366,0.6617619293851527
367,1.2317190193372007
368,0.7320908050696545
369,1.145553234475147
370,0.005231391122368716
371,0.9962160307936362
372,-0.46274046010522146
373,-1.1386992342126716
374,-0.9698654053345087
375,0.14370523739568425
376,1.709710829147695
377,1.26202192606503
378,-1.3956952468285688
379,-0.454669960105601
380,-0.07131792627990018
381,1.7126776087366387
382,1.7214625612812362
383,1.0312995308750725
384,1.7114501394270416
385,1.284801263672898
386,-0.13625828680644292
387,0.6970748724479474
388,1.249986869277041
389,-0.5191787657301704
390,1.6629041536140952
391,0.8437118061641499
392,1.1675493250606908
393,-1.6001178881627154
394,1.0178214664435952
395,1.1302313653607168
396,0.38887984190378555
397,-0.026476755553531527
398,-0.6438119657285047
399,1.0798070204654429
400,1.52398199189037
401,-1.5231225383078653
402,-1.4495057286817472
403,0.09209635646742143
404,1.132994767361537
405,-1.3970994851391079
406,-0.4046868703035729
407,-1.364791753160908
408,-1.0700719621137338
409,-1.1754903071923273
410,-0.18758712948513084
411,-1.4720709742998312
412,1.4948337785903756
413,0.05917212753138268
414,0.3106506188715246
415,-1.364204823602375
416,1.242841344983709
417,0.9023691319404089
418,0.4229234426912347
419,0.6873350580525726
420,-0.4266972657725018
421,0.9992416676470358
422,-1.015026169446905
423,1.568961098023467
424,-0.8693762850242882
425,0.41301626728370266
426,0.6645632152638934
427,0.2621392396120218
428,0.09076154360533892
429,-1.5503198449808056
430,1.1559576989357052
431,0.47878379205157917
432,-0.34463447927941604
433,0.6320131223932368
434,0.20514815626368996
435,0.5416429961216943
436,-1.2987470609455878
437,1.7010136770478388
438,0.6330100055228982
439,0.6172623473251464
440,0.2537890240661317
441,-0.17469537551544148
442,1.4062786481647949
443,-0.0751080281713322
444,-1.7060914938709308
445,1.4099930237442446
446,0.6629046995545006
447,0.8414895980953397
448,1.6740585470284477
449,1.4556628383508394
450,0.129918013651716
451,-1.5058386502571095
452,0.7815110164882787
453,0.5723886170925631
454,1.674767332474976
455,-1.725202838725279
456,-1.1291433958587223
457,-0.3592511874223202
458,-1.2001253683178519
459,-1.6029607687978398
460,1.132465247559199
461,-1.6738538238536664
462,1.2202633709786905
463,-0.03953092008972413
464,1.1834065859668954
465,1.2504519694902756
466,1.7347952881534021
467,1.055437076868993
468,-1.4494533180328155
469,-1.382446679162334
470,-1.5505084919081027
471,0.7244009133623133
472,-0.5083594528993599
473,1.545327388280945
474,0.2780574376590351
475,1.130313256563115
476,-1.5482769000881804
477,-0.8995802324319715
478,-0.9597113605014732
479,-0.19986953882225855
480,0.20256506205712774
481,-0.5570546203059396
482,-0.17379729850334688
483,-1.030292230680133
484,0.7795873089768288
485,0.8490504271070325
486,0.19538116331165836
487,-1.7202976612437635
488,-0.7494995305797044
489,-1.240134801174852
490,0.7894526703247717
491,0.49044690254661444
492,-0.4664395612943863
493,1.0277808052338901
494,-1.4109245992802555
495,-0.9165849527171691
496,0.05953090189497975
497,-0.42342058344274514
498,1.6168182799177764
499,-0.6267733872076289
500,-1.6549600560218176
501,-0.32615521513529944
502,-0.9169825718508519
503,-0.3044118838926565
504,1.684330644926185
505,-1.0085636804595903
506,-0.6338641879121774
507,0.9545971345266262
508,0.6596432843972783
509,1.358909751761597
510,-0.4364484967868305
511,-1.2653868610083037
512,0.047881453670686865
513,1.7182022869942846
514,-0.19030973745751648
515,-0.3157817113327615
516,-0.3062257789152225
517,1.719719842360916
518,0.8190063652172627
519,-0.8522233526523572
520,-0.8490964193245706
521,-0.07657241642219317
522,0.4115027035660363
523,0.5379942007922262
524,0.1086406380421802
525,-1.4000222017570445
526,-0.19518732480760467
527,1.4418449692015747
528,-1.3046957753044588
529,1.2909840215142885
530,-1.268527961616551
531,0.8852856380554518
532,0.715146101545637
533,0.35774978746559993
534,-0.8165114346829024
535,-0.37833035747656585
536,-0.5019263215309194
537,0.9523863561152869
538,-1.4441364872464495
539,-1.3648233338469962
540,0.5520696479478884
541,-1.7079015735439134
542,0.3609058097256703
543,0.02641036806800612
544,1.0090564302343021
545,-1.6023155379977683
546,-0.9206719889140604
547,0.2776651720008921
548,1.5059193984821408
549,-1.284191033131266
550,1.029871855131044
551,-1.0713735244281806
552,-1.231506203736756
553,0.13214717590690525
554,-0.021504033127012358
555,-1.2922031880938996
556,0.3670874488157029
557,0.49853089857588045
558,-1.0162214133622958
559,1.541534604645884
560,1.6461421732696808
561,-0.6314643379602528
562,0.6366125502044064
563,1.2140944851884743
564,1.4441416202197277
565,1.6233470543991648
566,1.5198507027326469
567,0.989960774138978
568,-0.25157611154051324
569,1.5110846397401096
570,0.6755794120355093
571,1.3239529092350124
572,0.46880544775955163
573,-0.8432638686095336
574,0.08508190280141487
575,-1.1877182169237739
576,0.24666833325897236
577,0.4001953974466023
578,-1.4750603931787367
579,-1.152923289732863
580,0.849047544663368
581,1.585360353799178
582,0.9235745458770264
583,-0.9935585478988963
584,-1.5158043821118743
585,-0.6545135493620724
586,-0.5639486697831635
587,-0.1352338020668024
588,1.7128591305099978
589,-0.8303882844968765
590,0.9586684488326895
591,1.2230202816604991
592,-0.8203873553972639
593,1.4375070754226749
594,0.1730916157466755
595,1.448106794009365
596,-1.690935948275203
597,-1.6478599157341347
598,0.8086866907009136
599,0.5408840989962462
600,0.6265203838465689
601,0.024796406835159872
602,0.9982804355491932
603,-0.8555561890825186
604,-0.610191266924099
605,0.11958364635609024
606,-0.5881605865489195
607,0.9970712178356268
608,-0.927405121899175
609,0.2151156837085633
610,0.6193872391598314
611,-1.3295069362755865
612,-0.0732431995775898
613,1.0179918309713638
614,-0.12421290933345254
615,1.1640372141387738
616,-1.4244185485840282
617,0.837467005934772
618,1.3002934880018706
619,1.0020114794761343
620,-1.1670349557943416
621,-0.4621979208776142
622,1.493429118157836
623,1.1956328363141744
624,0.07111337218679387
625,-0.4740980688247228
626,-1.2334149062430035
627,1.1707981044975844
628,1.6826752654458845
629,-0.33684600823157834
630,0.7775635122180032
631,1.6917193631801022
632,-0.1309222966172733
633,-1.0938394901182893
634,0.9590607126281875
635,-0.8602776874515586
636,-0.12453802802405213
637,0.998178735113598
638,0.47288463802860714
639,0.276781326064861
640,0.1277291541522527
641,-0.6807290904376155
642,-1.595418015269061
643,0.5693698757522142
644,0.43057227005373616
645,-0.7667697264875432
646,1.31690499221414
647,0.40415615304149216
648,0.8214215293735162
649,0.8902757417569663
650,-0.3959208340865626
651,-0.30157203310629255
652,-1.0451886795150191
653,-0.2114325223513502
654,-0.4802892872669111
655,-1.5274560940090498
656,-1.7145276357143866
657,1.7102412174084227
658,0.3196492149740404
659,1.1561203684099108
660,1.4926320968732183
661,-0.5809472293688972
662,-1.2943492221173536
663,0.5007217548311491
664,0.5841377168425765
665,0.1265272452261719
666,-0.8481389320751852
667,-0.046867178101777485
668,0.9867427167086703
669,1.6663892934314803
670,1.417463318879159
671,0.3195453282584765
672,-1.597208397816813
673,1.5135867917620747
674,-0.7327612924441239
675,0.10121926784827338
676,-1.436099424990322
677,-1.5679356589225397
678,0.5856629626061581
679,-0.38375016600756934
680,1.4125853045176266
681,0.3198988087511849
682,-0.504677010511629
683,-1.7126312339317036
684,0.2560223190656707
685,-1.3059484003378727
686,-0.5450390402689543
687,0.6243560248854234
688,0.9379496114100835
689,-1.0678237717722374
690,-1.5903285935019078
691,0.42809313520590614
692,-1.483641617957886
693,0.6669573571391718
694,0.6901545838858107
695,0.1843716105959726
696,1.2567852826262373
697,0.5226079023098041
698,0.6691238488292321
699,1.2737526685138898
700,1.0942174972147312
701,1.2125610693967677
702,-1.001238273055138
703,1.6370987321179458
704,0.5990252170635854
705,0.2999834920812815
706,-0.9992919977327415
707,-0.956391249897109
708,-0.9459636897984812
709,-0.3741537317640836
710,-0.15154421245373634
711,-1.047190666792383
712,-0.04769017025037884
713,-1.3683268356221487
714,-1.1541977757033164
715,-1.1439416907347415
716,-0.4487936877493156
717,1.472187499052411
718,0.49288272227554153
719,-0.7259756992171454
720,-0.16122332416878463
721,-1.5980914308245682
722,-0.200194796279936
723,0.34370654731052186
724,0.5758062839794701
725,-1.2521621838640378
726,1.675574891675608
727,-1.6235788989240634
728,-0.5576577087784637
729,-1.2247035484456272
730,0.18843337279106837
731,-0.23736951296528414
732,1.0243938570939395
733,-1.5782442448783451
734,0.7261261979222456
735,0.6969574629272112
736,-0.04573558985806999
737,0.3633201789980246
738,-1.6884146767808939
739,1.0450200418806923
740,-0.00838718941095624
741,1.057951582886179
742,0.8752534581908069
743,0.16968508398644505
744,-1.1771290658225924
745,0.5701916765062897
746,0.32883378736624663
747,-1.24502320746757
748,0.9539703869658167
749,0.8839384146202955
750,0.7487107307671697
751,-1.1402954791271915
752,1.7069725332777586
753,0.48344001634296546
754,-0.824865039079159
755,-1.1722284806233152
756,0.46843150494362346
757,1.3532264739098148
758,-1.365968898682847
759,-1.1917143611503198
760,-0.2127658239095695
761,-1.3659619468247746
762,-1.6526146289578691
763,0.8809326661625202
764,0.07962518106354396
765,0.38891247335467627
766,0.7238958268102305
767,-1.187644561407749
768,-0.5328094129456729
769,-1.264520528362257
770,0.2587428110729493
771,-0.3089460813983379
772,-0.46123083634811146
773,0.13503113879154743
774,-1.3782880971280964
775,-0.8977971441663547
776,1.4936119135149464
777,-1.6654937620618262
778,-1.1210710176141065
779,-1.2493604597979806
780,0.3773994531913697
781,0.5401909336935441
782,1.2801863968601621
783,-1.167146359448008
784,-1.4678644799051592
785,-0.9133872889250343
786,-0.5659848333428973
787,1.553876692906893
788,0.2011042687117739
789,0.12753168138268905
790,-0.34417857587755074
791,1.7392042721200314
792,-0.8706929568849069
793,1.1551886499274893
794,-1.3436255739857443
795,1.1752097194507571
796,-1.3047816968057129
797,0.6403197755540553
798,0.887743328733137
799,-0.007418745848846975
800,-0.36333032530447557
801,-0.8601508245400576
802,-0.36863023931302774
803,-1.115439731781716
804,0.35986485105214583
805,-0.8229681473741852
806,0.05621496547882405
807,0.9082825279824853
808,-0.30539018736787626
809,1.0391100894041896
810,0.41946059547894654
811,0.4527334757668178
812,0.6128488045340457
813,-0.6067205453786336
814,-1.0625894443000947
815,-1.082745863878358
816,-0.9051321551373523
817,-0.4154330046883964
818,0.2661062595160228
819,-1.6501460070898888
820,0.9587478929847717
821,1.2696610606868406
822,0.9686634828926298
823,-0.7075503763507692
824,-1.564383491533177
825,-1.387866058586417
826,0.9393905119360301
827,0.8427253515200894
828,-1.612652563567692
829,-0.0440002800752535
830,-0.5550035306705998
831,-1.0807806729268665
832,1.48358006426985
833,0.5309703654473006
834,-0.26042594886988774
835,-0.32271707824176066
836,0.9890030670974422
837,0.4644731810322257
838,0.72717541905767
839,-0.0301814986954331
840,-1.513364285283584
841,0.5083787375534435
842,0.6442265321291992
843,0.14195708350909125
844,-0.5168389979648433
845,0.8517534374892979
846,0.9927431099296851
847,-0.023265679085129946
848,0.03173089853367957
849,-0.5765215509777416
850,-0.2505418530351094
851,-1.1343892884957845
852,-0.3396665869250956
853,-0.9939467206267343
854,0.7432203927046843
855,-1.3474730211392765
856,-0.47152027128301727
857,-0.19092603860476387
858,0.6245344057730766
859,0.5093750102010941
860,-1.6576352175046518
861,-0.2656651397090146
862,-0.9719912575956978
863,1.2727025276973283
864,0.402098933905998
865,-0.03359460256691725
866,1.453773985590325
867,0.10729881744266508
868,0.27405344377936247
869,-0.2585409033564493
870,1.0502501800306332
871,-1.5300293922378028
872,-0.15220228901068186
873,-1.4017628766569339
874,-0.590719710838255
875,0.3338790204803983
876,-1.3673328556580815
877,0.7618581989337624
878,-1.054664155199903
879,0.20489557224228128
880,-0.10961759623342199
881,0.14839182722990463
882,0.194730735474973
883,0.9481144558608038
884,0.42178440503031844
885,1.6767814178666574
886,0.5375271364194804
887,-1.531495519920015
888,-1.267332473228959
889,-1.6064810968262426
890,-1.282916475448967
891,-1.424069835299238
892,-0.3948225967405089
893,-0.06977970532887635
894,1.1682723690573011
895,-0.287417380217152
896,-0.8213564310946357
897,-0.8325204422782047
898,1.5309001337537518
899,-0.5881997873170958
900,-0.24039402431523668
901,-1.4197906439523997
902,0.9626044675661342
903,-0.5347938107974243
904,-0.8128698603637583
905,0.042179154717517334
906,-0.5657883666346483
907,-1.7191384770944282
908,0.9388744311198245
909,1.0423326008851672
910,1.0986365324812797
911,-0.21706214856674239
912,-1.4176785692131337
913,-1.6360094684499686
914,0.206268807286788
915,0.4919718284008584
916,-0.2244240959505021
917,-0.8799461926707948
918,-0.5216303466983082
919,0.9172008412768541
920,0.10031373070875925
921,-0.16626573514241452
922,-0.7386949650105471
923,-0.7869568224375815
924,-1.1715221671399847
925,-0.8242141902846267
926,0.39334005024709523
927,1.2704833534121167
928,-0.9347841427557878
929,-0.31463001746241726
930,1.5869635163456621
931,1.4865249158665221
932,0.01664991369961219
933,-0.689529369526567
934,-0.661668076751658
935,1.4831948761983396
936,-0.8171234431311316
937,-0.16200819681482978
938,-0.9217266121866341
939,1.1653046441758466
940,1.0248817584144492
941,-1.5828215328911845
942,-1.4382913327088849
943,-1.3751595419018796
944,-1.1442376101313212
945,0.907657107556481
946,-1.2964176283007633
947,-1.3509914927622009
948,0.7186560541272653
949,-1.5170460156751333
950,-0.559278747365112
951,0.8534315621975136
952,-0.19314481498236474
953,-0.9664153321439662
954,1.5614506023454897
955,-0.9446417396666286
956,0.6684901373031558
957,-1.0336321407388058
958,0.2419248228457896
959,0.6797990092088294
960,-1.1268318278453595
961,-1.5542854031040263
962,0.406467836771697
963,0.5874249808605128
964,1.2552911011303236
965,0.9632891946197821
966,0.586999552664726
967,-1.6335742570610097
968,0.19460353006955994
969,-0.8006487150616967
970,0.8736510593289126
971,0.5631380779514671
972,-0.42521075348594695
973,0.33382169640588855
974,0.45452326047526476
975,1.346262063936173
976,1.6339858559417135
977,-1.2977130185070433
978,1.15377109533258
979,-0.748123773280576
980,-0.22185711991256407
981,-1.6029575294247618
982,0.41198157850722517
983,-0.3237329298530781
984,-0.9518891515914125
985,-1.4045533699029102
986,-0.3009101357980919
987,-0.7004615977805684
988,1.056855143691371
989,-0.7437930646560776
990,1.2998521051728211
991,1.6415386403320207
992,0.43407241629229665
993,0.267409800351007
994,0.49159366957419426
995,1.368309690489259
996,1.5294328587633297
997,1.5651595015424502
998,0.4726257517390261
999,1.4768778879751963
1000,1.0527333900150966
1001,-0.73098837657214
1002,1.476788281023067
1003,-0.46376634178745646
1004,-0.987009958473174
1005,-1.726658108298216
1006,-1.5047620856476656
1007,-1.475475784718664
1008,0.30373292264415025
1009,0.9048198087048898
1010,1.2170069306230415
1011,0.7533207612284616
1012,0.8973896641924948
1013,1.0418680313142565
1014,-0.36667804100822743
1015,-1.282745361097251
1016,0.6359955573314996
1017,0.9155949863379159
1018,1.0787335477107725
1019,0.01885715778768367
1020,1.3467989677705208
1021,0.21731438120296495
1022,0.8191743963938551
1023,1.6753040550657237
1024,1.4523668176008186
1025,0.20192890421055537
1026,1.3721756220827857
1027,0.42305967870114103
1028,-0.34193908100176584
1029,1.5521831596292197
1030,0.6076862447158035
1031,0.4217757882912043
1032,0.37771101820150355
1033,-1.1521049014692726
1034,0.3484706085540545
1035,-1.376682324514947
1036,1.586631468885166
1037,1.6028737824837929
1038,0.32523600793943247
1039,0.38624151280353025
1040,-0.3132124474126068
1041,-1.506292669254158
1042,-0.8207928872041679
1043,-0.7092263091774115
1044,1.4983850452621283
1045,1.6061859044883344
1046,-0.31591285929518514
1047,-1.307941718963116
1048,1.0238992235897528
1049,0.9730880272859826
1050,0.8486674205579527
1051,0.9897593154370478
1052,0.8911678034006733
1053,0.3792653064921884
1054,-0.535987111627635
1055,-0.5035999454960842
1056,0.794274000524725
1057,-0.6917590675552847
1058,0.07579991536036698
1059,-0.059091843236480555
1060,1.4068635933632458
1061,-1.3313790507143919
1062,-0.1884323121953578
1063,-1.480312693007113
1064,-0.4253133873730463
1065,-1.6337491865200917
1066,0.7710386401459408
1067,-0.8484449907843076
1068,0.9992812232053794
1069,1.3706078759100289
1070,1.481537397746829
1071,1.5058575376998315
1072,1.578246382496223
1073,-0.04876776970507043
1074,0.8319012753051949
1075,0.1251532234977301
1076,0.3372726052931336
1077,1.103574676319393
1078,-0.0035467398288835206
1079,0.7477990542572838
1080,-0.2450996946656084
1081,0.5221039884275065
1082,1.1457228098861343
1083,0.9689226150948697
1084,-1.03286170831772
1085,-1.3915797581167182
1086,0.8228031694362966
1087,-1.2837626424891322
1088,-1.373642870365077
1089,-1.4749395049899818
1090,-0.9089317753705848
1091,-0.031180564909425463
1092,0.3790563174194262
1093,0.8252340286650148
1094,-0.733239991155697
1095,1.0401131488303255
1096,1.4877382351983603
1097,0.22007414957492596
1098,-0.805477415451402
1099,-1.7192599404573687
1100,-0.940662163375784
1101,-1.2049732280484293
1102,-1.1504412499142738
1103,-1.642623369691542
1104,1.585090757969354
1105,0.14672890702304753
1106,-0.7973923258709508
1107,-0.4893636822137066
1108,0.38075458417151464
1109,0.7372640706557024
1110,-0.5774660566631908
1111,-1.451994815582217
1112,0.2305834762443836
1113,0.16703244707624365
1114,1.6126343545716952
1115,-0.12049075727639424
1116,-0.47322499341293806
1117,0.20057105376124232
1118,-0.1884484823997105
1119,-1.5513210980844503
1120,-1.5741198835616892
1121,-0.14886457944063747
1122,-1.7014441982932944
1123,0.8655048622468465
1124,0.02711556658754806
1125,1.0294003791391386
1126,-0.9552497154389755
1127,-1.5555428585664912
1128,-0.35539881620117414
1129,-0.9972815911021023
1130,1.2085769362149543
1131,0.715115669611423
1132,-1.001280333051444
1133,-0.21889906477629273
1134,1.7350684621975911
1135,-1.2536648194107227
1136,-1.251357853394093
1137,-1.2578232710208437
1138,-0.031154707819706896
1139,1.5611221229837466
1140,1.633298037898929
1141,0.37727502896172577
1142,0.7262651508114764
1143,1.0459425483497855
1144,-1.5664277493140746
1145,1.2656521338190259
1146,0.5563920703184799
1147,0.10683880779451538
1148,-0.5026673115889213
1149,1.29640697475165
1150,1.5959334589122562
1151,-0.402165823723884
1152,-1.5381381135549281
1153,1.188644631131134
1154,-1.6412268194895934
1155,0.8653758337413759
1156,0.20768713258782232
1157,-0.8008838426700372
1158,1.324405489256964
1159,1.5894893306007618
1160,0.37866850352836934
1161,-1.468168960975951
1162,-0.38922098421001594
1163,1.2307548354022713
1164,-1.4082369628916829
1165,1.4185896342544806
1166,-0.7244485539885438
1167,-1.0618964456773752
1168,0.5813457432403627
1169,-1.232776503619063
1170,-1.2549988762927873
1171,-0.2826498920783093
1172,1.3223345646486733
1173,1.1029503616042884
1174,1.6438152993647703
1175,-0.2936835729113845
1176,-1.2483572137997911
1177,0.8648729641285225
1178,0.24621031793402853
1179,1.668998637695056
1180,1.238119760924683
1181,1.420095394458358
1182,1.417220208536294
1183,0.05817658777386445
1184,-0.581548710247757
1185,0.794239807166419
1186,0.8057697232471291
1187,0.3041104859525138
1188,1.6036856936878099
1189,-0.495989136305123
1190,-0.6036881629434135
1191,0.9874851841296433
1192,-1.210685742893786
1193,-0.6534861666505852
1194,1.0093028821680865
1195,0.49929107141924206
1196,-0.21759798306775985
1197,-0.8189156085144587
1198,1.1388114223016708
1199,1.366696169921205
1200,-0.0020862766402942683
1201,1.1561112920196042
1202,0.9108179912408486
1203,1.533599030166383
1204,0.5993870733678472
1205,-1.2333456664174116
1206,-0.46453989744462726
1207,-1.0778291194210992
1208,0.13079952839333028
1209,-0.13235199151779872
1210,1.6851561473516343
1211,-1.6561338055183137
1212,-0.8525498332912238
1213,0.5944337873040076
1214,-0.6428319981364295
1215,1.2218524612217276
