,d1,d2,r1,t1,d3
1547,-0.658223045,-0.549349763,1.139634728,1.375752442,-0.504023109
1548,-0.560811288,-0.373539203,0.231280198,-0.301003578,-0.357938822
1549,0.403923059,-0.153250477,-1.542845998,1.049395176,0.291083942
1550,1.067720431,0.959992474,-1.966372504,-0.849220985,1.301004646
1551,-1.611519158,0.951125094,0.974427834,-1.2168353,-1.322184273
1552,1.72041761,1.31331344,-1.139559163,-0.627819307,1.425554655
1553,-1.63530481,-0.165281049,1.097768331,-0.789462068,-1.651478441
1554,-0.358883354,1.533738321,0.014103798,-0.917944157,-0.354141986
1555,-1.413051303,0.412922038,0.987826607,-0.837019867,-1.591852147
1556,-1.164934501,1.751166106,0.508257328,-1.56280927,-1.119006149
1557,1.522779335,0.244184251,-1.086796925,-1.49350177,1.224507621
1558,1.442218414,-0.352313589,-1.234988173,1.563394207,1.322088877
1559,0.41357453,0.846910074,-0.535798983,-0.276417797,0.464961746
1560,0.978522744,-0.299914844,0.332957297,-0.191315748,0.818116593
1561,-0.23999757,-1.21085341,0.778085006,1.091408258,-0.076267953
1562,1.650529447,-0.782235829,-0.456508096,1.570987184,1.590208635
1563,0.365089602,-0.112208302,-0.894691939,1.317622082,0.229944413
1564,0.228639905,-1.486569339,0.841774082,1.526037621,0.147748905
1565,-1.248418811,-0.399842841,0.66365347,-1.451012675,-1.490503399
1566,1.480646168,1.11818801,0.51819815,0.531769267,1.421372649
1567,1.008805251,1.339399594,0.779948887,-0.805267118,0.759142659
1568,1.062894042,0.204837291,0.006451931,1.564967904,1.048265981
1569,1.013610529,1.409520071,-1.525833998,-1.519515456,1.150456321
1570,0.957518045,2.29343556,-0.5362052,-1.543434514,1.188888834
1571,1.448478172,-0.259157418,-1.852234499,-0.782744528,1.698489132
1572,-0.463709866,-0.319740323,0.525620813,-1.297781299,-0.30026436
1573,-0.913019772,0.320993335,0.722569362,-0.725616031,-1.14375558
1574,1.278555394,-0.781581645,-1.017763579,-0.809784304,1.529283215
1575,-0.965752635,-0.773663607,0.773386149,-0.929250042,-0.90908583
1576,-1.042215917,0.451096595,0.493100705,-0.505354898,-1.287438215
1577,-0.601124577,1.83018595,1.0880806,-1.085159285,-0.725098385
1578,0.369340523,-1.057430358,0.818800505,1.490148767,0.636570976
1579,-1.717210168,0.259299729,1.111799461,-1.625966649,-1.5857939
1580,0.897718561,0.45287358,-1.998194031,-0.920796971,1.055982362
1581,1.091725473,0.809490468,-2.052994123,-0.458605506,1.259501526
1582,0.612363488,2.261998357,-1.099910406,-1.69644219,0.768137465
1583,1.700785545,0.818415219,-0.227795961,-0.13105325,1.907689212
1584,1.148618518,0.008361869,-1.172627392,1.659899789,1.376167909
1585,-1.146717893,-0.887835104,1.081504124,1.171211508,-1.200255955
1586,-0.656198671,-0.733393865,0.345111777,1.500224957,-0.847368166
1587,1.324393223,0.54656845,0.828617194,0.217264959,1.286706517
1588,-1.514092403,0.667134164,0.899818853,-0.10287508,-1.264253623
1589,0.34434602,-0.185139907,-0.774563886,1.30290861,0.608798499
1590,-0.596690411,-0.448111694,0.718247264,0.956220839,-0.848713147
1591,0.360488179,0.131238952,-1.090044936,-0.158465533,0.505769666
1592,-1.20387183,-0.493703326,0.572455087,-1.566522163,-1.434721443
1593,0.61374416,-0.84346673,-1.88304346,1.612515465,0.745263102
1594,-1.327333633,0.480836067,0.612833492,-0.984314855,-1.466803345
1595,0.733198497,-0.283711003,-1.031203469,0.332105126,0.714340718
1596,1.577627648,2.055231877,1.044952328,0.236321083,1.833950339
1597,-1.609784266,-0.755995113,0.999249946,0.785227626,-1.527876983
1598,-0.224116243,-1.859978018,-0.599296914,1.711790346,-0.403641234
1599,0.561557739,1.887959521,0.173928554,-1.684068538,0.301730656
1600,-0.053672043,-0.467763556,-0.300792034,0.546261623,0.074892443
1601,0.787163344,0.907838676,-1.557249288,0.116885574,0.893052217
1602,1.111320774,-0.70230191,-0.19879673,-0.23897485,1.368584317
1603,-1.60237794,1.028279523,0.906288885,-0.68099195,-1.550178959
1604,1.203025498,0.973169872,-2.373215715,-0.240984324,1.025407038
1605,0.044495188,-0.427111056,0.557771435,-0.902109041,0.320517517
1606,-1.517581941,-0.927441581,0.870041743,-1.014249754,-1.481073937
1607,-1.689688583,-1.154946827,1.010111913,-0.212117939,-1.631763098
1608,-0.509453168,0.813950525,0.476752005,-1.646472091,-0.506571874
1609,1.48069694,-0.427534963,-0.91206249,-0.910469138,1.583718984
1610,-1.348806116,0.638959984,0.762278924,0.208052563,-1.050768205
1611,-1.353688373,-0.092857642,0.658951775,0.67455363,-1.368492602
1612,1.657872184,2.285632736,0.528914415,-0.435257134,1.438101815
1613,-1.696041884,-0.755322335,1.150594262,-0.735594076,-1.912870418
1614,-0.580027805,-1.220673929,0.609390601,1.411401095,-0.803430236
1615,-0.218729676,-1.618143813,0.294255409,1.170708273,-0.400820159
1616,0.129211869,1.963489317,-0.591903657,-1.482473085,0.059010127
1617,-0.094213634,0.502269025,-0.723497601,0.259561208,0.088935936
1618,-0.835480052,0.628220821,0.528239061,-1.541475796,-0.847789567
1619,-1.089096177,-0.097783427,0.24088985,0.870878745,-1.078460585
1620,-0.655288602,0.082580461,0.420461765,-0.15318287,-0.91821117
1621,0.59309622,0.131599023,0.901967846,-0.737011159,0.491121611
1622,-1.376875008,-0.606938236,0.660564865,0.404583905,-1.294883507
1623,1.219727675,2.009851179,-0.330571339,-0.297835959,1.265651466
1624,-0.701663798,-1.082725654,-0.18274498,1.720832206,-0.666668778
1625,1.261435648,0.172364313,1.107787741,1.062534589,1.367145029
1626,-1.16582649,-1.014075585,1.068544468,1.3937987,-1.27524575
1627,0.116542225,0.674960458,0.936784788,-0.491755459,-0.150213361
1628,-1.231647477,1.726370814,0.491313052,-1.188592198,-0.942747188
1629,-1.645425815,-0.578368569,1.046889616,-0.007056413,-1.383487881
1630,1.484622355,2.212168088,-1.156442851,-1.69562499,1.304720081
1631,0.297825534,0.34909485,-0.614112389,-1.305222643,0.252628425
1632,-0.138938618,1.604902856,0.434913249,-0.927599444,-0.265299719
1633,0.601890133,-0.501909479,-0.634801043,0.751803783,0.483091476
1634,1.541785322,2.224007165,-1.733083239,-1.163806657,1.500198868
1635,0.653469346,0.308193739,0.973019672,-1.497437457,0.701178075
1636,1.22652302,0.320183871,-1.503028352,-0.077888635,1.401980972
1637,-0.334398942,-0.325259444,-0.081052931,0.726307504,-0.161568999
1638,1.283941723,0.270304187,-1.401269678,-0.718267727,1.049492992
1639,-1.711134834,-1.012246844,1.051982945,-0.704336607,-1.663407466
1640,-0.59882985,-0.997263749,0.912802668,1.487474571,-0.635205587
1641,-1.399402881,1.876399356,0.72781794,-1.324355602,-1.643830046
1642,-0.906866253,0.038540179,0.730763956,0.168061847,-0.933422406
1643,1.379122172,0.308593803,-1.353321659,1.392375142,1.081268515
1644,-0.434617545,-0.065083375,0.16854768,0.693639051,-0.377390278
1645,-0.838605253,-1.334310417,0.929004633,-0.028846359,-1.074887476
1646,1.438440247,-0.628543891,-0.586098063,1.369637987,1.446437458
1647,-1.45146814,-0.906526437,0.992710663,1.719029376,-1.254075792
1648,-1.533791781,-0.790597726,0.864981158,1.070371612,-1.699124361
1649,0.375086697,-1.159840766,0.096222448,0.488566079,0.433610832
1650,-0.896103606,0.682015864,0.568003285,-0.933158692,-1.082252028
1651,0.978317181,2.197089974,-0.475846697,-1.21081635,0.800503021
1652,1.311831481,0.683143476,-2.013255681,-0.759227244,1.251754177
1653,-1.006590072,0.334723076,0.748723645,-0.953874392,-1.141673656
1654,-0.125272413,1.306125106,-0.37288502,-1.635567821,-0.293471476
1655,1.302565638,-1.095343545,-2.615440516,0.276509377,1.02115774
1656,-0.590005866,-1.67100239,0.82929549,1.721823919,-0.610402428
1657,0.253997307,-0.424721227,-0.857037217,-1.087370694,0.445521685
1658,-0.6405123,0.180648315,0.699737068,0.333831654,-0.430837225
1659,-0.563003359,-0.606955815,-0.016850347,0.401226986,-0.576186523
1660,0.205024024,-0.304841755,0.724658913,0.51468338,0.233292546
1661,-1.503676384,-1.607148678,1.146089623,0.914846916,-1.615966861
1662,-1.543713454,-1.195274121,1.008613767,1.34627374,-1.495704201
1663,1.482392193,0.014271246,-2.042215528,-0.575545064,1.217044988
1664,0.079733304,0.323027972,-1.255827549,0.477159761,0.103393771
1665,-0.827966896,-0.76405439,0.734583382,-0.930854234,-0.85055268
1666,-0.040321531,1.047994132,-0.38622389,-0.280847396,-0.120168967
1667,0.75853309,0.060922831,1.02276976,0.522850757,0.919662594
1668,1.067018604,-1.07213494,-1.133477116,0.830986947,0.829009
1669,-1.007586299,-0.743817359,0.316870229,-1.173361362,-0.784235683
1670,1.39455258,-0.230350737,-1.480631617,-0.205912918,1.111141149
1671,-0.599390761,-1.315158549,-0.38540398,0.322962615,-0.454762213
1672,1.635449185,-1.237114171,-0.833945876,1.450201745,1.447320017
1673,-0.023099353,-0.059915233,0.148276187,1.191220859,-0.149870031
1674,1.747014222,-0.488443492,-2.751038905,-0.867903615,1.963674132
1675,0.664936431,-0.207574903,-1.897024045,1.104931727,0.846313595
1676,-0.653010533,0.181144484,0.351057499,0.457867264,-0.604416841
1677,-1.545357674,-0.201684921,0.962955888,0.763300213,-1.752709279
1678,0.993045107,1.545947481,-1.2960255,-1.512007725,0.766332935
1679,-1.120850992,-1.276933789,0.341533875,1.333103327,-1.209105745
1680,1.418752091,0.393180832,-2.335562563,0.182749822,1.381937931
1681,-1.336820533,-0.836344589,0.842545199,0.812619792,-1.248393108
1682,-0.703922914,-0.254702092,0.426752026,0.590931425,-0.764207795
1683,0.932583351,0.201122008,-1.214831261,-1.549380671,0.756741724
1684,0.914728806,-0.041436234,-2.017025274,0.671700831,0.999862078
1685,-0.722018751,-0.937695453,0.760834387,0.336130908,-0.759829004
1686,-1.512693914,-0.257001738,1.052423915,1.065086414,-1.474271543
1687,0.134015938,-0.817075378,0.582121136,1.488789612,0.09857578
1688,-0.748105955,0.367567948,1.076136993,-0.025047242,-0.815407957
1689,-1.244448997,1.360181108,0.596184501,-1.164423116,-1.336848559
1690,1.537745716,0.365750716,-1.321901253,0.847978608,1.463493696
1691,-1.161222674,-0.988110927,0.387388647,1.077144168,-1.272224381
1692,-0.328127273,-0.39131962,0.129027245,1.705514665,-0.551050805
1693,-0.06342982,-1.047079817,-0.622463733,1.29577979,-0.133180582
1694,1.572219085,-1.170749667,-3.122426146,-0.138054296,1.421339681
1695,0.063319898,0.161124941,-0.710981114,0.466779552,-0.069546646
1696,-0.054133855,1.977734426,0.773783363,-1.020733274,0.18590709
1697,-1.43383477,0.951855621,0.902122595,-0.07856038,-1.215793314
1698,0.42772421,-1.198984431,-1.553164202,0.479475028,0.35382294
1699,0.694011467,-0.632621703,0.263253461,1.610178938,0.697407875
1700,0.171067206,0.110390515,-0.732460294,0.146795701,0.196387376
1701,-1.437699056,0.671780103,0.912334703,-0.19089983,-1.611912141
1702,-1.385671395,1.768870256,0.746603933,-1.678129425,-1.306629692
1703,-0.427508146,-0.05850486,0.668991761,1.471252123,-0.615840302
1704,1.535933173,-0.338043154,-1.787508778,1.15895037,1.325358292
1705,-1.616359894,-0.730105526,1.034873905,0.296936419,-1.815125417
1706,1.446261753,-0.322500284,-1.685577053,0.370171729,1.411097198
1707,-1.464381623,-1.335786213,0.809221395,0.460846482,-1.232172919
1708,1.037102915,0.316538899,-0.824835929,0.395053225,1.184105627
1709,-0.360926043,-0.698381376,0.538301471,0.373378196,-0.573568074
1710,-0.3741618,-1.581069859,1.148748042,1.393448718,-0.108922733
1711,0.051810217,0.440812233,-0.51308101,0.421499061,0.090206522
1712,-0.537813145,0.109468795,0.925324029,-1.622644169,-0.58191354
1713,-0.169459444,0.922925649,1.081736453,0.170996007,-0.391112461
1714,-1.6091762,-0.724416432,0.945016781,-1.390852841,-1.770514713
1715,0.25072039,1.040371232,-0.579068102,-1.107853071,0.131267165
1716,-1.310165894,-0.008756035,1.072718864,0.602839497,-1.197616211
1717,0.507334978,-0.585169145,-0.741639643,-1.566818882,0.567332025
1718,-0.359720019,1.762701905,0.413687133,-0.94204028,-0.626581454
1719,-0.016077103,-1.29791765,-1.052681157,0.281013237,-0.053584118
1720,1.311496414,1.72941023,-1.357890245,-1.621130458,1.189763138
1721,-0.621970212,1.527965722,0.478494384,-1.375557541,-0.890276742
1722,-1.381701979,-1.821530968,0.781204574,1.612572707,-1.179532622
1723,-1.630623645,-0.951532523,1.102688537,0.665354886,-1.797498289
1724,-1.684556859,-1.614143096,1.117358271,1.399848216,-1.786668322
1725,-0.435502686,-0.980877852,1.129977092,0.149851592,-0.192691739
1726,-1.192804045,-0.742134419,0.637161466,1.079505344,-1.359697408
1727,0.241628298,1.907394568,1.074906466,-0.470411517,0.288697586
1728,1.524577794,0.142006216,0.538624742,-1.492326156,1.603097454
1729,-1.69253754,-0.743774609,1.061818572,0.207024369,-1.515583096
1730,0.013951497,0.121881644,0.704055766,0.353620858,-0.014400942
1731,-0.334755302,0.012654093,0.101136741,-0.16250247,-0.129173468
1732,-1.087467798,-1.75554739,0.964242744,1.355253324,-1.196899318
1733,0.845059727,-0.029628119,0.922530463,-0.856836693,0.621101312
1734,-0.411132409,0.745305616,0.13105213,-0.424865956,-0.142270794
1735,-0.261060068,0.359585303,0.132296285,-0.565644438,-0.226153321
1736,0.456952679,-1.357532942,0.373818507,1.211050799,0.399676807
1737,-1.700828292,-0.717868724,1.128634443,-0.402497666,-1.792589863
1738,-1.090009675,0.550145497,0.635813394,-0.410169522,-0.907431914
1739,-0.520272673,1.759444885,0.02948413,-1.308823292,-0.636963578
1740,0.623550079,-0.637206288,-1.301513363,-1.561657645,0.650600009
1741,0.515342653,-0.379274134,-1.281871183,1.398183081,0.500749996
1742,-0.386862312,-1.040819454,0.960496878,0.777243918,-0.550636544
1743,1.244242306,2.694512723,-0.762093638,-1.589702697,1.124001249
1744,-0.675403955,-0.947367918,1.048437998,0.55634599,-0.674916804
1745,-0.220402989,1.586307665,-0.499624472,-1.312473488,-0.028472359
1746,-1.178583358,-1.774960775,1.020249879,1.333441181,-1.095662325
1747,-0.925816343,-0.186407476,0.126925085,-1.23086504,-1.114986503
1748,-1.500008927,0.067138769,0.852395838,-1.357635841,-1.450351438
1749,0.479708394,0.157938926,1.077521245,1.364146662,0.680186238
1750,-0.345359891,-1.493304966,-0.051993508,0.69211595,-0.405365024
1751,-0.128228739,1.183807635,1.03971192,-1.394697197,-0.393531402
1752,-1.621781529,-0.385580787,1.11590344,1.212355969,-1.445741217
1753,0.570796351,-1.045277968,-0.701201465,1.004128399,0.661857218
1754,-0.476474978,0.530340184,0.969795054,-1.237223018,-0.337266064
1755,0.057725834,-1.350687156,-0.577514006,0.610673259,-0.12430798
1756,1.560576373,-0.139614372,-2.088080667,0.021368938,1.609575996
1757,-0.834345911,-1.185758729,0.344177861,0.42353966,-0.958245214
1758,-1.124422205,-0.595375252,0.851297331,-1.277648142,-0.976939545
1759,-1.050571745,-1.922098525,0.548558318,1.294073161,-0.966289507
1760,-1.265353535,-0.630601,1.087675366,1.391830502,-1.439053325
1761,-0.21738877,-0.848137167,-0.388540987,1.508144699,-0.092885376
1762,0.494660444,-0.07560044,-1.756131653,1.095158329,0.379794625
1763,-0.373242314,-0.679455748,0.664371785,-0.652419271,-0.167057867
1764,-0.394674206,0.013567273,0.976261744,-0.597585129,-0.35146022
1765,-0.297621868,-0.945545544,-0.207189153,0.969438924,-0.522527765
1766,-0.617650297,-0.339090244,0.998394622,1.410453914,-0.49894488
1767,-0.436684457,-0.416564848,-0.294879643,0.935127493,-0.670639779
1768,-1.167701541,-0.726146912,0.536395903,-1.108070161,-1.037878869
1769,1.105911956,-0.966457513,-0.428734864,0.007635163,0.944844874
1770,1.072458118,1.578093127,0.058803417,0.118083221,1.199149846
1771,0.705992984,-0.662410979,-0.156587054,-1.085353988,0.788934637
1772,-0.627905878,0.593994306,0.034960998,-0.740045036,-0.789668519
1773,0.099927081,-0.728976545,1.05096268,1.012399175,-0.08760454
1774,1.115614055,1.383826475,-1.166821537,-1.552283323,1.104964389
1775,-0.607841825,1.822303311,0.49014726,-1.230067917,-0.635891324
1776,-1.233472441,-1.720545726,0.528264998,1.600091566,-1.350881786
1777,0.642347508,0.534499188,0.127560631,-0.09165374,0.787555112
1778,1.474783302,0.655495962,-1.446494013,-0.835394053,1.296223481
1779,-0.264527575,-1.279097143,0.338352573,1.024548903,-0.11973308
1780,-0.49175831,-1.321340708,1.064431613,0.616212757,-0.55294213
1781,-0.544374874,-0.456425464,0.855018964,-0.432997258,-0.272974351
1782,0.497934289,-1.433956238,-1.257773358,1.406685643,0.6491736
1783,0.381295862,0.993646457,-1.332661148,-0.385167841,0.175988732
1784,0.787418522,-0.090546877,-1.912415106,-0.452976638,0.786164179
1785,0.055162532,-0.283517213,0.941111921,-1.140520566,-0.010935535
1786,0.629774993,-0.375864727,0.392940976,-0.449735289,0.685701428
1787,0.879368162,-0.278261878,-1.358256651,-1.487619908,0.938882273
1788,1.357447386,0.477410408,0.220420916,-0.34416243,1.570781587
1789,0.73950895,2.342855494,0.949420731,-1.414846681,0.778890636
1790,0.271177661,-1.42727508,0.246446028,1.615559721,0.430356413
1791,1.367042089,-0.78083901,-1.945551875,0.071225298,1.595514668
1792,0.319488644,-0.83058345,0.476204471,1.676672461,0.572383869
1793,1.506123713,0.873580032,-0.179590008,-1.200376995,1.696748476
1794,0.086313112,0.355130686,0.977005756,-1.156009087,0.028518621
1795,1.567859226,0.561740268,-0.059566959,0.014069289,1.71776881
1796,1.175699432,-1.607412243,-1.939792348,1.575053467,1.379794054
1797,0.309141573,1.712902458,1.102295064,-0.421897524,0.23574372
1798,0.607382112,1.952328086,-0.345264527,-1.374224355,0.642475366
1799,1.331846178,-0.077782918,-0.702554276,-0.214515616,1.553680295
1800,-1.626008912,-1.100332874,1.048835419,0.14224375,-1.594833101
1801,1.74024966,1.635575051,0.623669537,-1.280659313,1.937323274
1802,-1.093069373,-1.320379373,0.76090499,1.471950399,-0.835755455
1803,0.481769834,-0.126722658,1.116634821,-1.425865675,0.225501051
1804,-0.254595456,-0.078820714,0.491443956,0.826998002,-0.448928264
1805,-1.034130438,1.414153158,0.386240352,-0.636158001,-1.035129715
1806,-1.342630809,-0.278147084,0.963420539,0.024492203,-1.563054451
1807,-1.068001232,0.865248145,0.813323404,-0.642722506,-0.800889007
1808,-1.015805661,-1.677937287,1.154701545,1.091209889,-1.145215642
1809,-1.531508894,-1.639135107,0.963656763,0.583707695,-1.518440685
1810,0.573342925,-0.235444838,0.834114695,-1.416570698,0.415691101
1811,-0.801883046,-0.273464029,0.278800402,-1.644877811,-0.924236236
1812,-1.105487638,-0.995925621,0.713548149,-0.680745521,-0.915299202
1813,-1.055650452,-0.345918735,0.80889959,-0.714724687,-0.762804142
1814,-0.720870561,-1.503658981,0.472402956,1.676772782,-0.829118145
1815,0.568120383,0.438708041,0.41791835,1.622628679,0.618553874
1816,-1.691157865,-1.214236841,1.044035804,0.662705884,-1.825859152
1817,1.448376335,-1.599009175,-2.741068456,1.585283196,1.232483588
1818,-1.121130209,0.863085922,0.383450901,-0.105059371,-1.254196024
1819,-0.014879425,-1.852784406,-0.880304628,1.587503476,-0.060469445
1820,0.274986189,-0.652267841,0.197680862,-0.744663901,0.431487996
1821,-0.118715645,1.594310224,1.004924188,-1.480653251,-0.096163145
1822,-1.693012608,-0.726256601,1.032186274,-0.963749053,-1.769430196
1823,-0.285632916,-0.152209417,0.27670985,1.073462188,-0.081042909
1824,-0.715692448,-0.133910678,0.19405279,0.541589162,-0.676628951
1825,1.108686582,0.387099495,-1.669897808,0.981830368,0.907688673
1826,0.245957118,-1.013911853,-1.03795747,-0.877728967,0.516851988
1827,-0.520399563,-0.101504217,0.038695029,-1.715441915,-0.593941163
1828,1.484804045,-0.706927528,-0.49306257,0.904559868,1.46948301
1829,-0.868018767,0.044368591,0.634900189,0.154804525,-0.975987614
1830,0.088625319,-0.318373957,-0.667465591,-0.11464157,0.287918538
1831,1.044736556,1.083496941,-2.381359972,-1.438147874,1.023633627
1832,-1.166231085,-0.789825177,0.512025251,1.501426465,-1.017062963
1833,-0.361503879,1.209575005,0.530218549,-0.324766688,-0.224004271
1834,0.494526052,0.695210312,-0.500074808,-1.669560283,0.347445469
1835,-0.521710229,-0.432959507,0.645577247,1.34653224,-0.774751916
1836,-1.252599665,-0.200476528,0.596120154,0.04306339,-1.049614779
1837,1.115384474,-0.77514244,-0.505213745,1.35228194,1.112984365
1838,0.799470902,0.990408019,-0.662915229,-1.135329924,0.932797326
1839,0.433890595,0.068579621,-0.151159065,0.343736559,0.413856582
1840,-1.002004417,0.481563129,0.757745657,-0.752907964,-0.972127063
1841,-0.637408746,-1.278078713,0.106706527,0.743019025,-0.715569952
1842,0.446108465,-0.312557972,-1.153478918,1.603910265,0.682742932
1843,1.65824476,1.855877436,-1.27307912,-1.009156215,1.815366829
1844,0.705366183,0.991015617,0.272149685,-1.057053229,0.541399055
1845,-0.785786632,-0.823868184,0.108217083,1.69187314,-0.92881614
1846,0.125617986,0.28715499,0.669143441,-0.300904931,0.074751954
1847,0.618478686,0.01322632,0.608829934,-0.207307053,0.505815324
1848,-0.206415078,0.055231937,0.685763021,1.196539566,-0.163953138
1849,-1.028106251,-0.75113934,1.012153648,1.430625,-0.802792066
1850,-1.077599981,-0.777425961,0.577936896,-1.269369855,-1.324592256
1851,-0.189607358,0.51390863,0.027788899,-0.563214842,-0.325719724
1852,1.282202907,-0.968322035,-2.71872449,-0.933568737,1.027541788
1853,0.613873085,0.566962849,0.095257667,-1.203556365,0.676590012
1854,-1.669533221,1.149513605,1.024955527,-1.482127519,-1.392509289
1855,-0.626475595,-0.609788665,-0.082261511,0.963152653,-0.538418244
1856,-1.341978075,-1.391648953,0.96899118,0.364552805,-1.054064784
1857,-1.508261626,1.62429961,0.790305243,-0.930031477,-1.723987297
1858,-0.800169012,-1.726862716,0.295138107,0.940808567,-0.537947048
1859,-1.027678756,-1.294876437,0.206941273,1.347812246,-1.165033334
1860,-0.862653263,-0.652886372,0.858469433,0.127865455,-0.829544433
1861,-1.40355411,-0.524479763,0.794054337,0.653529458,-1.562909812
1862,0.329257187,0.095918244,0.357254279,0.022405234,0.497629364
1863,1.032605636,-0.563962584,-1.052509678,1.18249839,1.278251684
1864,-0.515787297,-0.353257961,1.053971855,0.304892929,-0.229654938
1865,-0.062274017,-0.311053811,0.047198482,0.416384967,-0.078929821
1866,0.195192458,-0.52147675,-0.585946612,0.672711495,-0.000719644
1867,-1.421352069,0.329633452,0.941513668,-1.622918363,-1.14649248
1868,-1.568223869,-1.606759741,0.907107394,0.817661102,-1.696153805
1869,-0.965795624,-0.483907776,1.120670566,0.767208425,-0.696100022
1870,-1.091466011,-1.531264033,0.537120217,1.423845421,-1.011278504
1871,-0.792647959,-1.467205951,1.073827961,1.536850693,-0.790867024
1872,1.628851072,0.000746335,0.700547771,1.583927325,1.840254151
1873,0.75272324,-0.679019661,-0.297689078,0.985514894,0.836069886
1874,1.743368003,-0.38359245,-1.117496622,-1.229032336,1.65177858
1875,1.546971086,-0.535430112,-2.718648698,-0.252588242,1.658498366
1876,-1.566973841,0.251990312,1.10705932,-0.519128844,-1.788521122
1877,0.517692306,0.073861384,-0.253621126,1.07597948,0.663577657
1878,-0.184655512,-1.346562032,-0.501094585,1.168051681,-0.392126644
1879,-1.290617214,0.661346692,0.918633638,-1.214397516,-1.503162902
1880,0.692834501,0.506231849,-0.844192905,-1.412728029,0.463059342
1881,-0.49966013,0.22433003,0.392531617,0.356135126,-0.531229779
1882,-0.936139058,-0.632251218,0.418994793,0.766421003,-1.01440829
1883,-1.384434216,0.271666277,0.638250316,0.047119788,-1.505186552
1884,-1.23995948,-0.90422815,0.915964578,0.515291734,-1.449399261
1885,0.086203477,-0.178621795,-1.097231205,-1.380725263,0.082223841
1886,-1.650271991,0.905529791,1.097606331,-1.508481368,-1.833106571
1887,-1.708467375,-0.623200151,1.093477104,1.113003545,-1.546806049
1888,-0.471670837,0.424340015,-0.400838256,-1.236921627,-0.453571079
1889,0.962301844,-1.228104204,-0.074175074,0.989044805,1.194790705
1890,-1.298158043,1.985908854,1.147786096,-1.560599817,-1.433211453
1891,-1.388771073,0.508921854,0.891441214,-0.22384966,-1.245771633
1892,-1.285491517,-0.285392336,0.564064992,-1.589856822,-1.465301079
1893,0.508914256,-0.467302694,-0.424413456,-0.699965596,0.22286617
1894,0.283967668,-0.840232029,0.614557205,0.329738094,0.190890983
1895,-0.158874855,0.850919807,0.690796731,-1.146505111,-0.282091865
1896,-1.204386261,0.589433432,0.762228246,-1.18693234,-0.927607769
1897,-0.523265577,-0.711555212,1.077250021,-0.508154263,-0.522091391
1898,0.524152412,1.257149556,-0.265542207,-1.186054416,0.257504723
1899,-0.94270406,-0.625018834,0.8954124,1.306530777,-0.910602845
1900,-0.20139109,-0.380020641,0.410085392,0.974147365,-0.294607726
1901,1.298316313,-0.753575837,-0.093465801,1.268910926,1.14729928
1902,-1.36138922,-1.6454671,0.809312824,0.494073496,-1.175824197
1903,0.851259504,0.224061739,-2.174225831,-0.919382535,0.645576693
1904,0.254040653,0.790264634,0.226910485,0.447260407,0.1480529
1905,-0.884067607,-1.274042428,0.576946796,1.176699858,-0.830724259
1906,-0.855637734,0.002386909,0.021025287,0.019273753,-0.776815417
1907,-0.010742611,-0.100395226,0.755524957,-0.179202872,0.105273773
1908,-1.13735531,1.522631425,0.568621554,-1.016565875,-1.3351508
1909,0.907255338,-0.519702219,-1.707470448,-0.717346454,0.958519111
1910,0.993976708,0.367803953,-0.840223785,-0.625672034,1.022607437
1911,0.991780422,1.397280777,-0.335144623,-1.111657786,1.177864962
1912,-0.428264537,-0.700406213,-0.408188393,1.047124074,-0.283813495
1913,-0.557739701,1.53102496,0.145183924,-1.03753662,-0.630523257
1914,-0.274527841,1.76948904,0.650963392,-1.50496372,-0.413642443
1915,1.645237919,3.055477747,0.956282717,-0.884453837,1.818951459
1916,-0.123305444,-0.96477261,0.292897576,0.670825716,-0.105483129
1917,0.714146651,-0.125275489,1.034481742,-1.521077466,0.669108507
1918,1.49267852,-0.415952626,-2.126596295,0.772622472,1.418287623
1919,0.67893862,-0.935548387,0.493748523,0.617811641,0.405968876
1920,-0.376290978,-0.235237071,1.129409634,0.447135834,-0.597320057
1921,-1.177266446,0.927530043,0.472082485,-0.618239653,-1.365109163
1922,1.572967945,1.657807253,-2.885118567,-1.518978643,1.561472814
1923,0.420564914,1.627035149,1.098865712,-1.414054659,0.182483384
1924,-0.243320161,-1.195751003,1.160595947,0.540985228,-0.159797358
1925,0.848510089,0.146571574,-0.877859271,-0.832020783,0.775223244
1926,1.226031747,-0.337682985,-1.199146414,0.214824268,1.027686274
1927,-1.420856965,0.214966946,0.960538688,-1.27820165,-1.543531369
1928,0.105386545,-1.000421102,-0.532714014,1.042498924,-0.168572321
1929,0.731722258,0.594613692,-0.013360497,1.550809648,0.937604708
1930,0.656941058,2.840137121,1.090210199,-1.670157681,0.408686647
1931,0.162609539,1.532421477,-0.114574041,-0.725945445,0.269470631
1932,-0.664962028,-0.709551587,0.265568203,-0.80634533,-0.796081119
1933,0.946478307,0.805246062,-2.213607228,-0.582099209,0.987765437
1934,-0.290812739,0.751632297,-0.26201478,-0.684884559,-0.556811628
1935,1.58080999,0.223550373,-2.186305594,1.009895771,1.647591313
1936,-0.391302522,0.517794611,-0.019204718,-1.405417047,-0.332965893
1937,1.039957618,-1.254649473,-2.172841092,0.790215684,1.23721153
1938,-1.414487176,-1.654860436,0.784161847,1.378309443,-1.662566246
1939,-1.371440888,-1.284752967,0.71310557,0.291148924,-1.344168427
