,total
814,0.943257258
815,0.075524709
816,0.346988174
817,-1.076166742
818,1.960882747
819,1.399882405
820,-1.021718018
821,0.729877747
822,-0.308080194
823,0.407498954
824,2.070933694
825,-1.086832011
826,-0.521336056
827,0.015113731
828,-0.039575716
829,1.408391904
830,-0.387748819
831,0.001320148
832,-1.102140138
833,-0.595565062
834,-0.533531848
835,-0.645614304
836,0.771420471
837,-0.892615579
838,1.272450469
839,-0.981856445
840,0.837801545
841,0.434826482
842,0.729538381
843,-1.115321415
844,1.33180345
845,-0.089277682
846,-1.00093589
847,1.471791635
848,1.697171538
849,1.955941272
850,1.273229321
851,-1.102756068
852,-0.664215794
853,0.096630144
854,-0.8157648
855,2.350799298
856,-0.928630179
857,0.259952818
858,1.874869842
859,0.930546907
860,-0.331260311
861,-0.86845067
862,-1.106353493
863,-1.090985622
864,1.449714559
865,-0.206869723
866,-0.234996667
867,-1.024471603
868,0.128220905
869,0.888174479
870,1.018359066
871,1.021920736
872,0.810549776
873,-0.228673198
874,0.541781582
875,-0.899948209
876,-0.0877926
877,-0.957339933
878,-0.585122772
879,-0.87699774
880,-0.693627175
881,-0.812682364
882,-0.294983554
883,2.408619692
884,2.557595222
885,0.708047396
886,-0.24311772
887,-0.335434618
888,-0.982843603
889,-0.222349153
890,-1.065503966
891,0.322228189
892,0.268980468
893,-0.945433899
894,-0.345345852
895,-0.917238007
896,-0.335777479
897,-1.070141663
898,-0.914681966
899,-0.446463076
900,-1.120120051
901,-0.866813252
902,-0.912523643
903,-1.018529328
904,-0.376558842
905,1.260112074
906,-0.3641891
907,-0.131964195
908,-1.05225289
909,-1.110460796
910,-0.362292197
911,-0.215507478
912,1.114347531
913,-0.427229352
914,-0.659369408
915,1.009064031
916,0.000501365
917,1.196559377
918,-1.056725805
919,-1.117172261
920,-0.965767158
921,-0.326483195
922,2.383587983
923,-1.056160895
924,-0.312319337
925,0.709004334
926,-0.420043591
927,-0.803248379
928,-0.354375176
929,-0.768472103
930,-1.117788171
931,-0.886000569
932,0.92103025
933,0.675007831
934,-0.950535416
935,0.40234436
936,-1.012378389
937,1.33087779
938,-0.646812173
939,-1.047676737
940,-0.332267729
941,-0.015792816
942,-0.249487119
943,0.687559615
944,0.775261399
945,-0.515089642
946,0.278574037
947,-0.58975196
948,2.123960324
949,-0.859886976
950,-0.671584388
951,-0.309367534
952,-1.058864247
953,-0.905186424
954,-0.891758606
955,-1.119895889
956,-0.956153836
957,0.370011152
958,2.850679187
959,-1.058718763
960,-1.019246779
961,-0.370133815
962,1.751896403
963,0.944515528
964,-0.72113371
965,-0.684153211
966,-1.014823306
967,-0.446175117
968,-0.93836332
969,1.098030788
970,-0.234354444
971,1.492143053
972,-0.049654469
973,-0.967347022
