,N
187,-1.3548163543661231
188,0.7624559334975946
189,-0.854348168430611
190,-0.1111082274291033
191,0.48780714788971297
192,1.1392761147305952
193,-0.02445254620734656
194,1.1923052003693633
195,-0.6108574134013995
196,-0.4862276395613516
197,0.5409580781218656
198,0.0918555259634129
199,0.3420545733183733
200,-0.5291319286800727
201,-0.8852593379039929
202,1.458949277525593
203,-1.0557193089323278
204,0.2012143780152568
205,0.541586590752765
206,1.0980914184050319
207,-0.8879918111682163
208,-0.12460459367562844
209,0.31161273795047395
210,0.2610228973629654
211,0.84015821603888
212,-1.16055212518012
213,-1.003941557816331
214,1.499343713506439
215,-0.7785258598957792
216,1.3182406284144779
217,-0.8402497597139972
218,-0.43655565106502514
219,-0.33097102754540186
220,0.0418554311061438
221,0.40097149518628017
222,1.3679926743277375
223,-0.3125387899431933
224,0.8308191572723673
225,-0.5232166118300277
226,1.1488130840114954
227,-0.18654226824281522
228,-1.5416739877240013
229,-1.5899387354469752
230,-1.4111748348898194
231,1.0425726992929523
232,-1.1262580772426831
233,0.6344258755354539
234,0.5704319764590382
235,-1.3098710258874136
236,-0.6526064744209478
237,0.3089747334249844
238,-0.020848514419169916
239,-0.05914918035419871
240,1.2934350563222494
241,0.06963406079273482
242,0.8098229733667074
243,-1.3716965542384183
244,0.9835575911966351
245,0.17507025066458273
246,0.8777990137872002
247,1.6109922007812205
248,1.219988154196122
249,1.2637557741550085
250,0.9389849987557529
251,1.204030528357705
252,-1.6173007024351125
253,-0.3670663278212646
254,-1.4608624372633567
255,-1.5901206681065372
256,0.9278459456122824
257,1.319318306572814
258,0.767343730665837
259,-1.366903806666941
260,-1.0491109901201598
261,0.5318075403524093
262,-0.3492117667353884
263,-0.15825820075306357
264,0.5263124054820533
265,-1.2007107106657482
266,0.035346227808598064
267,1.7219396564218816
268,0.7497687397348276
269,-0.6378162713692507
270,-1.1090152108187425
271,-1.203308937166395
272,1.0485592970496722
273,-0.7517237967004967
274,-1.213301253496977
275,1.2238460086655705
276,-0.31335293881423026
277,0.4603179747805706
278,-1.0508399196901845
279,-0.4674650964684443
280,1.5062407025417732
281,-0.5512266175939736
282,-1.1006397956821008
283,0.8728240656920759
284,0.7871598205893161
285,-1.592552285531612
286,-1.5491396078137463
287,-0.874528538617401
288,0.6012925392701388
289,1.5634973155131837
290,1.6740056668462902
291,-1.7075255184458684
292,0.14396344032198558
293,0.47520424281877627
294,-0.43505888877700305
295,-0.06031573784796604
296,1.2337988404827165
297,-0.013569847668985812
298,1.4244874558411542
299,-0.7183158004324849
300,1.6231070078884535
301,0.5957820449898622
302,0.29413283532564716
303,-0.3836104507200783
304,1.4468452185005634
305,0.16291006097165034
306,0.47599223286035364
307,0.17543901036127837
308,1.5930025909143042
309,0.2494333951897328
310,-1.2236985904450595
311,0.5994325314466374
312,-0.7006639805642246
313,-1.7309753412476732
314,-1.0425124933266605
315,0.6865474887166276
316,1.5077230771673875
317,-1.0018206119138773
318,0.13304725515008245
319,-1.3927996296220553
320,-1.2400595297147592
321,-1.4006701461131281
322,0.4442413966255664
323,0.5519159296459282
324,-0.5555704806767026
325,-0.13796036321266303
326,-0.7661352706714564
327,1.5392469719915118
328,-0.8977366770261348
329,1.5438518745366354
330,-0.25954466057765996
331,-1.3038321449353467
332,-1.3191001567878538
333,0.32220707834467627
334,0.8773501137515186
335,0.776976810376354
336,-0.6792957311039028
337,-0.34193137955644337
338,-1.6243238815520011
339,-0.08210307490691043
340,1.7268933932248742
341,0.016172651859975226
342,-0.3723571234137455
343,1.4361716976124173
344,-1.032615198563994
345,0.5836993004340516
346,1.2278905610676223
347,0.06846845218726691
348,-0.5441635169877364
349,-1.3773722344619648
350,0.21411105806081385
351,-1.6898817707164806
352,-0.8226023891649007
353,-1.501024801049258
354,0.4695686000122413
355,0.7979151010540955
356,-0.9841941521206209
357,0.8706506033968601
358,0.17844770962365247
359,-0.8118224057166121
360,1.637346168536555
361,1.5096056020346829
362,0.8754960370560305
363,1.3348455950576925
364,-0.009731111404432304
365,0.5638261581853261
366,1.6148136121300645
367,1.0448618349560783
368,0.10850188101858234
369,0.005160741876828709
370,0.6766353591270802
371,-0.09438680093468929
372,1.4238507044423199
373,-1.7198545041565891
374,0.7163134182834349
375,-1.258735112860696
376,-0.603018494226765
377,1.5895070494752979
378,0.08038696749671721
379,0.8403769121897584
380,-1.366244681626497
381,0.9472653523784456
382,-1.501049030470224
383,-0.11158572895112694
384,-1.0044191947096652
385,0.2517637062852517
386,0.2518690897953103
387,1.6349881429560262
388,1.683661388195745
389,0.3485250724945056
390,-1.5855898741235734
391,-1.2239949267210921
392,1.53585782745524
393,-1.167345359303884
394,-1.5335382600140688
395,1.2086343345669652
396,0.11275295942568729
397,-0.7050219331119945
398,-1.2848335599343732
399,1.4407724164208415
400,-0.3632479586102129
401,-1.1642926274689087
402,0.376776987847674
403,-1.5141859702652507
404,0.1482770778424549
405,0.753489730815905
406,0.8101892230453337
407,-0.033739970248483235
408,-0.16578329883475051
409,0.8328748260620615
410,-1.474654141948062
411,0.8600518416174077
412,-1.044162224859363
413,-0.8568142630366556
414,1.2898451559748272
415,1.057859301021075
416,-0.24807963761159268
417,-1.4568484892110358
418,0.6630665455821956
419,-0.7679667363873686
420,1.7042240370578137
421,1.0300104536968833
422,-0.745536683981603
423,0.612705473669555
424,-1.0766466312799727
425,1.4085528162005885
426,0.4429342055377022
427,0.7072902545154505
428,-0.11168080333002108
429,-0.5162271075752783
430,0.8156811328438107
431,0.6297530045853835
432,0.4522779049933091
433,-1.4085968175651615
434,0.9807975836066372
435,-1.1012266504122656
436,0.9158081724788942
437,-0.8538962151991096
438,-0.5230221026939174
439,1.606411015046915
440,0.23239579613497469
441,0.017945527530209306
442,-1.3233699168570645
443,-0.8054935558067802
444,0.7666741451045047
445,-0.8614869638153468
446,-0.044932786845450684
447,0.7271954753952655
448,1.315337464094287
449,-1.3916784647001197
450,0.3796152814662095
451,-1.4544784148435372
452,1.6287425362340406
453,1.552507867239398
454,-1.38170846017409
455,0.00864740531323844
456,1.0875132219465269
457,0.7065468582973391
458,1.025396189743015
459,1.6686366891817643
460,-1.3911578652357717
461,-1.6919531943957793
462,0.2711543856949233
463,-0.7072936825389906
464,-1.216485619562666
465,1.1166093008552762
466,1.211426118476474
467,0.16914525253180976
468,0.7461280622551126
469,1.3543947160843728
470,-0.06884558816979741
471,-0.15567160897589039
472,-0.10554149455319264
473,0.3943720738319581
474,1.416754791680395
475,0.7096831726106412
476,1.2164236570788562
477,0.584608048976565
478,0.6763647808922054
479,-0.5686450494869202
480,-0.3551023990307908
481,1.7348026693357972
482,0.8689651345011162
483,1.0799670762717792
484,1.5754663831939455
485,1.115268597632089
486,-0.07726790614819302
487,-1.4835094292001847
488,-0.624204865128116
489,0.9993771156019607
490,-0.4909546028788164
491,-0.41028680727169486
492,-0.4183774695942064
493,1.4025358784217374
494,-0.09717839321411416
495,1.246775719300622
496,-0.5511381870614296
497,-0.22508035408680682
498,-0.9636616242132756
499,-0.3341898688766541
500,-1.3464429284909964
501,1.7163068919811169
502,0.9886919452831563
503,-1.6055629024397011
504,-1.271468690132071
505,-1.239095935845624
506,-1.5546005653442727
507,1.670140425746465
508,-0.41348074940690843
509,-0.0458618095793278
510,-1.4410116838433191
511,-0.8870250829182068
512,-0.5316468935316271
513,-0.2102549319750495
514,0.4349328611088304
515,-0.9622211009274011
516,1.2591596302463686
517,-0.11020381821570562
518,1.3369686090010275
519,-1.078522989648907
520,-0.5354863042894743
521,-1.0286063837904225
522,-1.7012965826282114
523,1.3506356315146704
524,-1.2544524508997594
525,0.3235210352556392
526,1.2243834539193923
527,-0.39387010668196587
528,0.940358217998629
529,-0.5094320221047745
530,1.2446818934289046
531,-1.3867608253411234
532,1.361731135559471
533,-1.273234090231854
534,-1.6362875482437644
535,1.014886213229683
536,0.8653813082834304
537,1.452987993755597
538,-0.10130260329781372
539,-0.0266186641879314
540,-1.003446949338412
541,0.5875878530494067
542,-0.3782295029724558
543,1.2452297688870662
544,0.5084448647449888
545,0.6093846346670772
546,-1.0758567928964582
547,-0.9007561908814301
548,0.9870076536961525
549,-1.5092445930480936
550,-1.3839666420475003
551,-1.5405140890072562
552,-1.035069621818388
553,1.6720681468165097
554,0.6880058670442514
555,-1.0252288851562488
556,-0.6387821251839317
557,0.15290707775814377
558,-1.528838610314869
559,1.4881182680965006
560,0.3073003810373421
561,1.3411999259531682
562,-1.615954466857999
563,-0.50844397699731
564,0.1406261684294941
565,0.3426708802698091
566,0.4776551524347383
567,-0.6850130514062162
568,0.2771928517975335
569,-1.2192507011469655
570,1.7349285185264491
571,0.22331673367786348
572,0.46649232481242797
573,0.028327588486603
574,-0.6477322393233839
575,-0.8558126312052425
576,-0.05173717861677301
577,1.655322864083236
578,0.2129918846730991
579,-1.0376029538625127
580,-0.12928496142463589
581,0.845669341832137
582,-0.8108287753463775
583,-0.7387535078423146
584,-1.0282429546639333
585,0.8965172029320904
586,0.6483571649747795
587,1.7196246835615803
588,1.4309904330534733
589,0.6931584897306033
590,0.5566625798035822
591,-0.6059507415630964
592,-0.3397393406454221
593,-0.2657946006286368
594,-0.5127214972031833
595,1.4942642299774072
596,-1.356207095657723
597,-0.5608733323219065
598,0.08055379358230179
599,-1.634958210431116
600,-0.1876773819373875
