,total
617,-1.051728738
618,-0.707300698
619,0.066181364
620,-0.737746515
621,0.535403866
622,0.144954937
623,-0.347909837
624,1.343220737
625,-0.04025509
626,0.202376152
627,-1.064305099
628,-0.742594101
629,-0.635671249
630,1.056441764
631,0.260785971
632,0.646179927
633,0.950474355
634,1.331456169
635,-0.448590022
636,-0.084081267
637,0.595250641
638,-0.690355773
639,0.740828028
640,0.334547831
641,-0.8818899
642,-0.285553187
643,-0.46290767
644,0.847013039
645,-1.112289908
646,0.783493722
647,-0.961317165
648,0.966474142
649,-0.883471225
650,2.029548922
651,-0.919197355
652,1.570218319
653,-0.374421451
654,4.066052862
655,2.662713835
656,0.484682261
657,0.253561232
658,-1.050302108
659,-0.357449703
660,1.473418216
661,-0.941807467
662,1.92876838
663,-1.025400975
664,1.712873279
665,-1.05016383
666,-0.330766088
667,-0.323037154
668,-0.96389679
669,1.853736456
670,-1.102934324
671,-0.445841171
672,1.786130528
673,-1.061817393
674,0.695678448
675,0.39197021
676,-0.182251494
677,0.47967072
678,-0.898361518
679,-0.847931822
680,-0.305592415
681,-1.08732014
682,-0.931802578
683,0.369433268
684,-0.502005938
685,-0.477309457
686,-0.734407265
687,-0.779386808
688,1.316026523
689,-0.933135677
690,0.77734482
691,-0.180709991
692,-0.911893843
693,1.140946964
694,-0.42343133
695,0.283822449
696,-1.069554382
697,0.884162564
698,2.193767143
699,-0.7818913
700,1.360613754
701,-0.795889984
702,-1.095744624
703,-1.092619062
704,-0.450642071
705,-0.298481229
706,0.877832528
707,-0.885065329
708,1.746202571
709,-1.040428755
710,-0.844472388
711,1.1244003
712,-0.994136775
713,-0.590325594
714,-0.860651446
715,0.088747613
716,-0.87584632
717,-0.419574529
718,-0.509787035
719,-0.503439829
720,-0.022110062
721,0.889540856
722,-0.986537354
723,1.178722658
724,-1.117087836
725,-0.512804803
726,-0.24415118
727,-0.343037744
728,0.145388065
729,1.562401453
730,0.029316364
731,-0.100082307
732,-1.079919395
733,-0.949034573
734,-0.926244274
735,-0.962250835
736,-1.112537541
737,0.664403012
738,-0.634163651
739,0.939799719
740,1.242595664
741,1.611682688
742,-1.044979613
743,0.378404763
744,-1.002062724
745,1.608691419
746,0.205641909
747,-0.879403957
748,2.85854332
749,1.504582528
750,0.867461428
751,-0.851515294
752,0.139110742
753,-0.456560283
754,-0.070864998
755,-1.117034932
756,2.528094474
757,-0.729402552
758,-0.214224193
759,-0.541211811
760,-0.903381411
761,2.78180908
762,-0.739578306
763,-0.933996455
764,-1.115915461
765,-0.783764591
766,-0.464995351
767,-0.557413457
768,-0.383519521
769,1.424001107
770,-0.116659072
771,1.483120816
772,-0.377935459
773,1.213804609
774,0.44055772
775,-0.729228169
776,-0.956394373
777,1.796458642
778,-0.817174204
779,-0.605860139
780,0.744423702
781,0.148250458
782,0.807699083
783,1.031721701
784,0.436302092
785,-0.619994028
786,-1.028539255
787,-0.42078833
788,-1.112174679
789,-0.707952467
790,1.050488023
791,-0.205470716
792,-0.601728304
793,-0.409051819
794,-0.231010414
795,-0.420787981
796,1.537966438
797,-0.983730049
798,-1.045690299
799,-0.69897738
800,1.231508943
801,1.485226772
802,-1.102819869
803,1.371966593
804,-0.773502272
805,-0.230416973
806,2.276702874
807,1.15661188
808,-0.508133282
809,-0.920283199
810,-0.59663258
811,0.116492642
812,1.158341015
813,1.120099319
814,-0.871288078
815,-0.736283478
816,-0.653931432
817,0.773826114
818,1.171638103
819,-0.561783951
820,0.939880422
821,-0.957494046
822,1.466143868
823,3.279679335
824,-0.233627173
825,-0.112362887
826,-0.864465101
827,0.311174945
828,-1.086713511
829,1.127178132
830,-0.509419695
831,-1.056758971
832,2.679005791
833,-1.11541831
834,2.436344422
835,-0.845585485
836,1.425770256
837,-0.545411325
838,-0.103946762
839,0.828754635
840,0.668101517
841,0.528294618
842,-1.115154222
843,-0.388950716
844,-0.913324034
845,-0.299126341
846,-1.073998389
847,-0.786285959
848,-0.45540044
849,-0.645329981
850,-0.181212898
851,-0.838555041
852,-0.965390123
853,-0.808399699
854,-0.673253293
855,1.003813159
856,0.728189022
857,0.009301431
858,-0.677414078
859,1.178195988
860,-0.70694471
861,1.691628307
862,-0.238797656
863,0.573083785
864,-0.818949702
865,1.816573955
866,-0.224442476
867,1.116765305
868,0.440278367
869,-0.769827819
870,-1.114956879
871,0.745338579
872,-0.858401941
873,0.821649643
874,-0.272486825
875,-0.591027309
876,0.972783946
877,-0.079001319
878,-0.074503597
879,-0.703884272
880,0.844094652
881,-0.410167248
882,0.185588473
883,2.175437236
884,0.863786677
885,-0.762453578
886,-0.255673183
887,-0.525840962
888,-0.440571183
889,-1.113730147
890,-0.239590751
891,-1.026978743
892,-0.011968147
893,-1.014695828
894,-0.81895438
895,-1.113685964
896,0.282585918
897,-1.081629995
898,0.225786341
899,-0.172640808
900,0.44120062
901,0.515981528
902,-0.460806137
903,0.993647006
904,-0.129201958
905,0.940881762
906,1.627901856
907,0.993285553
908,-0.92801814
909,-0.489232005
910,-0.911386471
911,0.79339255
912,-0.365271121
913,0.148445847
914,-0.946922709
915,-0.835676185
916,0.725655364
917,0.527696861
918,-1.058990559
919,-0.929146882
920,1.71319328
921,-0.98096793
922,-0.465397611
923,0.638713905
924,1.288945615
925,0.683117077
926,-0.082652603
927,-0.855783099
928,1.471462365
929,-0.346426152
930,1.445210233
931,-0.230895909
932,-0.71350538
933,-0.700037444
934,0.379955397
935,-1.11028291
936,-0.297647785
937,-1.022990503
938,-0.548111615
939,2.067178819
940,1.232735331
941,-0.815218631
942,-0.178074118
943,-0.054028406
944,-1.092911322
945,-0.179751591
946,1.626248482
947,-0.371859427
948,-0.57888605
949,0.094270348
950,-0.99257216
951,0.634061748
952,2.059893984
953,0.793100449
954,-1.106449341
955,-1.097934458
956,0.585363997
957,-0.858038622
958,0.852109713
959,-1.091557707
960,-0.879748327
961,-1.09053873
962,-0.369484527
963,-0.742066524
964,-0.842200582
965,0.71997523
966,-0.846057709
967,-1.104150215
968,-0.193006755
969,-0.832687586
970,0.153458441
971,0.87049782
972,-0.723593351
973,1.42507569
974,-0.568124316
975,0.475658902
976,0.858893598
977,2.362451213
978,1.876634673
979,2.112443774
980,-0.586322474
981,-0.814912413
982,-0.993622232
983,0.536159178
984,-0.771459368
985,-1.032472312
986,-0.729837949
987,-0.606194968
988,1.752591364
989,-1.111141092
990,-1.086476088
991,-0.100178992
992,-0.783189393
993,-1.058217277
994,-0.517526339
995,-1.026784477
996,-1.08789228
997,-1.068118924
998,0.543527287
999,-0.361631979
1000,1.399423084
1001,1.451500368
1002,-0.102894871
1003,1.130927165
1004,0.107625345
1005,-0.656058314
1006,-0.694666214
1007,0.923635839
1008,0.459850827
1009,-1.100208321
1010,0.666364837
1011,-0.92442763
1012,-1.105767813
1013,0.113417292
1014,-0.125207641
1015,0.598904889
1016,0.983136959
1017,-0.98255403
1018,-0.665316064
1019,0.902108405
1020,-0.943344291
1021,-0.278166822
1022,-1.057634556
1023,0.894831417
1024,-0.092179071
1025,-0.24494475
1026,0.729192896
1027,-1.041005551
1028,0.384207748
1029,-0.044380052
1030,-0.063106831
1031,-0.934999157
1032,-0.696358346
1033,0.61203431
1034,-0.962555554
1035,-0.175194537
1036,0.096142792
1037,-0.683256495
1038,1.40193978
1039,3.2120851
1040,-1.08898684
1041,1.503364048
1042,0.18564137
1043,0.00745403
1044,-0.108039202
1045,0.269316265
1046,-0.002122294
1047,-1.097384935
1048,-0.507754
1049,-1.003060902
1050,0.841524206
1051,-1.013663087
1052,0.725053956
1053,1.200526992
1054,-0.556016123
1055,1.386965779
1056,0.217194833
1057,-1.103393554
1058,-0.978499865
1059,-1.115801402
1060,-1.076306113
1061,-0.991358378
1062,-0.1246145
1063,-1.096027221
1064,-1.076057993
1065,-0.003451338
1066,-0.811064103
1067,0.557075613
1068,1.062697078
1069,0.99065946
1070,0.940096586
1071,1.898350418
1072,-0.618447278
1073,-0.806892794
1074,0.444835527
1075,-0.539593868
1076,1.885455471
1077,0.284505587
1078,-0.204236365
1079,1.08241329
1080,-1.115031079
1081,-0.015726001
1082,-0.996255701
1083,0.603049544
1084,-0.016836708
1085,-1.084114166
1086,-0.486132686
1087,0.743689728
1088,-0.198984014
1089,0.05522842
1090,-1.077589146
1091,1.16419395
1092,-1.029175354
1093,-0.201852291
1094,-1.084484402
1095,1.653340739
1096,1.185771125
1097,-0.960753602
1098,-1.086778468
1099,0.954060589
1100,0.025739603
1101,-0.528998704
1102,-1.101236311
1103,1.478887286
1104,-1.081938821
1105,-0.465205952
1106,-1.116808129
1107,-0.800202974
1108,-0.955262635
1109,-1.041203029
1110,1.061614668
1111,0.253863819
1112,-0.356745925
1113,0.066422376
1114,-1.076884496
1115,-0.543116901
1116,-0.021745789
1117,1.207718538
1118,-0.293316378
1119,1.853229466
1120,-1.079257595
1121,-0.743942686
1122,0.710571667
1123,0.22911212
1124,-0.783447566
1125,-1.063352155
1126,-0.484153169
1127,1.775254222
1128,-0.910507065
1129,2.243414401
1130,-1.037958615
1131,0.690337333
1132,-0.387896285
1133,-0.317981203
1134,1.331734365
1135,-0.168432369
1136,0.052927157
1137,-0.517037726
1138,1.742267329
1139,-1.102679383
1140,-0.466421119
1141,-0.957382452
1142,-0.749880553
1143,0.525942651
1144,1.597014683
1145,-1.113817307
1146,-0.222161477
1147,1.153839489
1148,-0.111990342
1149,-0.580916295
1150,-0.938026616
1151,-0.656461295
1152,-0.959294682
1153,0.671038834
1154,-0.917183266
1155,1.470396105
1156,-1.085078255
1157,0.337874871
1158,0.45777207
1159,0.74603664
1160,0.919596366
1161,0.147605978
1162,0.223496309
1163,-0.847275926
1164,1.491598157
1165,-0.451356304
1166,-0.98087481
1167,-1.066255558
1168,-0.120145396
1169,-1.103764152
1170,1.129407516
1171,-0.698432176
1172,1.783295915
1173,0.900068585
1174,2.126508853
1175,-0.776871663
1176,2.087806941
1177,-1.02534076
1178,-1.009617098
1179,-0.253047073
1180,-0.951765377
1181,2.094721111
1182,-1.037025818
1183,-1.066806571
1184,-0.950171894
1185,-0.438897709
1186,1.184624739
1187,1.032677597
1188,-1.106480773
1189,2.211712369
1190,-0.60756412
1191,-0.340319267
1192,-0.935044309
1193,-0.11013369
1194,-1.063726455
1195,-0.971499356
1196,0.746386506
1197,-0.019876856
1198,-0.261064041
1199,-0.153246029
1200,0.213874428
1201,-0.961310106
1202,-1.088622981
1203,-0.154526759
1204,1.437035259
1205,-0.88201029
1206,2.44369725
1207,-0.509195626
1208,0.956451289
1209,-1.0143851
1210,-0.810293865
1211,0.627785117
1212,1.52560816
1213,-0.005244683
1214,0.470210263
1215,-0.733692279
1216,-0.29990093
1217,-1.066951852
1218,1.274175903
1219,-0.51094901
1220,-1.087350778
1221,-1.059989757
1222,-0.200545047
1223,-0.107270659
1224,-0.003107498
1225,0.908825948
1226,1.608469276
1227,-0.100650251
1228,-0.214241037
1229,-0.968758525
1230,1.15676482
1231,-0.067198113
1232,-0.594107096
1233,-0.467336595
1234,-0.685853634
1235,0.199948581
1236,-1.007711677
1237,-0.987908726
1238,-0.05297062
1239,0.67074075
1240,-1.058879315
1241,1.493912647
1242,0.249682608
1243,1.096511222
1244,2.305918094
1245,-0.726627866
1246,-0.888855818
1247,0.059184252
1248,1.768226713
1249,-0.062562655
1250,-1.054923827
1251,1.979353967
1252,-0.930083313
1253,0.86414245
1254,-0.888749199
1255,1.041872285
1256,2.150294439
1257,1.034807958
1258,0.34126705
1259,-1.088305136
1260,-0.019441621
1261,-0.771608872
1262,0.452186942
1263,-0.425920673
1264,-1.10390909
1265,-1.038249782
1266,-0.543988678
1267,-0.366979458
1268,0.49164632
1269,-1.069488457
1270,-1.115424175
1271,0.196430672
1272,-0.283437311
1273,-0.037232221
1274,-1.044939999
1275,-0.545387048
1276,-1.055437935
1277,1.57156821
1278,-0.108776393
1279,-1.030988318
1280,-0.839555638
1281,3.264275341
1282,-0.259791596
1283,0.389539899
1284,-1.081695499
1285,1.464964797
1286,-0.251107949
1287,-0.928172452
1288,-0.30506433
1289,-0.765422324
1290,0.169155981
1291,1.903579397
1292,0.627564566
1293,-0.371296338
1294,-1.026585617
1295,2.544181381
1296,0.685365066
1297,0.272527714
1298,-0.409466448
1299,-0.464769403
1300,-0.750849027
1301,0.561173083
1302,2.331517139
1303,1.541624495
1304,1.467634299
1305,-0.783354326
1306,-0.434198668
1307,-0.986803327
1308,0.00478369
1309,3.408639157
1310,-0.900027164
1311,-1.107255613
1312,2.760029921
1313,0.525393865
1314,0.617477548
1315,-0.104289072
1316,-0.225477203
1317,-0.800003469
1318,1.703886084
1319,-0.55690658
1320,-1.048406475
1321,-0.804233295
1322,-1.072146718
1323,-1.015688771
1324,0.776195968
1325,-1.048518242
1326,-0.884350138
1327,-1.016877569
1328,1.805116515
1329,-1.117190322
1330,1.530706443
1331,-1.075087597
1332,-1.07232466
1333,0.04263315
1334,-1.080669329
1335,-0.927509474
1336,-1.010312904
1337,2.885524412
1338,0.204124306
1339,1.891606169
1340,1.016905194
1341,-0.681303297
1342,-0.977685628
1343,-0.360713601
1344,1.295304534
1345,1.256076887
1346,-1.083741875
1347,1.638972504
1348,-0.428987964
1349,-0.519269361
1350,-0.801602381
1351,1.562769528
1352,-1.037032941
1353,0.538433994
1354,0.706208888
1355,0.394757404
1356,-0.891541352
1357,1.365990253
1358,0.015139152
1359,2.608064515
1360,-0.590458319
1361,-1.117610196
1362,-0.424677227
1363,0.212134065
1364,-0.479075746
1365,1.392562339
1366,0.517338888
1367,0.089356722
1368,-0.209011007
1369,1.292691731
1370,0.303747351
1371,1.166397846
1372,0.702831229
1373,-0.449804751
1374,-0.429251347
1375,-1.115678531
1376,-0.402116817
1377,-0.985537172
1378,1.563213625
1379,0.491584147
1380,-0.720431123
1381,0.02758717
1382,0.183992856
1383,-1.038251395
1384,-0.162097802
1385,2.947607006
1386,2.684970756
1387,1.417025365
1388,-0.737180503
1389,1.540337166
1390,-1.116357375
1391,1.783584419
1392,0.185983892
1393,1.640643059
1394,0.353423847
1395,0.419330992
1396,-0.194458838
1397,-1.098775029
1398,-0.174555444
1399,0.900773369
1400,-1.071411512
1401,1.226673904
1402,-1.041843955
1403,1.784576678
1404,-0.838042298
1405,-0.517977544
1406,-0.954201951
1407,1.737028989
1408,2.375106181
1409,-0.803624793
1410,-0.581798753
1411,-0.671721757
1412,-0.318914347
1413,1.372118265
1414,-1.036981081
1415,-0.370647245
1416,-0.883924897
1417,-1.022421908
1418,1.45218031
1419,1.121129611
1420,-0.824603612
1421,0.195151637
1422,0.489433927
1423,-0.11745066
1424,0.949379279
1425,-0.480526629
1426,-0.015180812
1427,-1.08142873
1428,-0.596401356
1429,-0.207630278
1430,1.139245811
1431,1.973941317
1432,-0.380282696
1433,0.275066598
1434,-0.373743306
1435,-1.105775444
1436,-1.107728706
1437,-0.249223428
1438,-1.06012328
1439,-0.817037607
1440,-1.116602938
1441,-0.371785493
1442,0.775801555
1443,0.312636621
1444,1.422776574
1445,-0.780813127
1446,0.346426732
1447,0.211751018
1448,-1.070931242
1449,2.065957862
1450,1.088082233
1451,-0.538340334
1452,-0.444724056
1453,1.823035861
1454,-1.016408977
1455,-0.584149749
1456,0.055931206
1457,-0.264549642
1458,2.785318091
1459,-0.970991594
1460,-0.488361745
1461,-1.113427647
1462,-0.471305173
1463,-0.797059898
1464,2.396066864
1465,-0.884792541
1466,0.221364097
1467,-0.191822515
1468,1.566082811
1469,0.747543705
1470,0.590762779
1471,-0.168610525
1472,-1.07289057
1473,0.741403904
1474,-0.52216357
1475,-0.674078946
1476,1.268696743
1477,-0.224128878
1478,-0.472222425
1479,-0.083951013
1480,1.350504873
1481,0.780511265
1482,-0.657395897
1483,2.842936849
1484,-0.318497406
1485,-0.710526528
1486,0.879769203
1487,-1.11687916
1488,1.089420548
1489,-1.089297289
1490,-0.742269083
1491,-0.879807476
1492,-0.777878487
1493,-1.116267017
1494,0.67750549
1495,-0.589388223
1496,-0.155498097
1497,0.053608555
1498,-0.478461564
1499,-0.862483405
1500,-1.004473382
1501,-0.953790021
1502,0.28378674
1503,-0.993473356
1504,-0.120404696
1505,-1.094768983
1506,1.767486652
1507,-1.085929408
1508,0.559549737
1509,1.015143021
1510,0.392063482
1511,0.625608149
1512,0.054686592
1513,0.365310106
1514,-0.997005579
1515,0.480645351
1516,-0.449538111
1517,-1.083429359
1518,0.37285369
1519,-0.044753802
1520,-0.688768929
1521,0.965967691
1522,-0.226360264
1523,1.545391903
1524,1.460079752
1525,-0.265555447
1526,-0.526453403
1527,-1.099373367
1528,-0.644572887
1529,1.383739057
1530,-0.079551179
1531,-1.088348519
1532,-0.27363049
1533,1.943992816
1534,-1.080042182
1535,-0.862586169
1536,-0.788115542
1537,0.632395198
1538,0.500607628
1539,0.083544489
1540,-1.115861711
1541,0.890491279
1542,-0.366878694
1543,-0.901317411
1544,-0.757471569
1545,-0.179526363
1546,2.384795092
1547,2.316635993
1548,1.115032702
1549,-0.127932957
1550,-0.127774602
1551,-0.055258403
1552,1.678559549
1553,-0.678381592
1554,0.869800417
1555,-1.117387836
1556,-1.02217606
1557,2.289152201
1558,-0.246571558
1559,-1.039702895
1560,0.179219905
1561,1.128426303
1562,-1.102669575
