,N
707,-0.6908631531319083
708,1.1752700459301115
709,-1.3435415139325344
710,-0.7973602221170081
711,1.6206716321806705
712,-0.9427985185384334
713,-0.6851165866471626
714,-1.0072916813036843
715,0.4554878662366183
716,-0.9830895623254546
717,0.11862122246694805
718,-0.6205479192864367
719,-0.2956081357510513
720,1.2657712294886383
721,0.2974193483313639
722,-1.2871617517664042
723,1.1797468084600087
724,-1.7102820143444126
725,-0.6074549464465926
726,0.17315143086508888
727,-0.22256078202232293
728,-0.18105804131186742
729,1.4273719014438206
730,0.03174776120854048
731,0.04648554784944234
732,-1.4563298650744783
733,-1.1313047521751953
734,-1.0956298678710499
735,-1.057104721555688
736,-1.6106209099903999
737,0.71023753416368
738,-0.626205222669135
739,1.7084748962088168
740,1.2970263312518204
741,1.4788343110150488
742,-1.3039671250111422
743,1.0026796667583606
744,-1.1739294344071471
745,1.6587551811818362
746,0.12746300791109416
747,-0.932316937398079
748,1.564750172413936
749,1.1132489204663216
750,0.8723264569386796
751,-0.6402986525931313
752,0.9416228633204496
753,0.07876622412051484
754,0.30494302396254847
755,-1.7239376840777856
756,1.4346273075248286
757,-0.7186977330009894
758,0.4333093054510415
759,-0.30822164002253716
760,-0.7878078955448877
761,1.703661583498007
762,-0.4861856085239598
763,-0.9761742756809485
764,-1.6786108895920513
765,-0.7770908276615253
766,-0.15702863332426623
767,-0.3822334715004638
768,-0.2906893015079215
769,0.8995141875434068
770,0.7493891912634364
771,1.4444940924930234
772,-0.37379632307143223
773,1.2032646092341421
774,0.5048011421903493
775,-0.6374195135431344
776,-1.2062275185675637
777,1.0527700963708868
778,-0.6940239949155715
779,-0.03972281739536693
780,1.2302421571815985
781,0.5610846323750579
782,0.861716345307881
783,0.8694347818569587
784,0.1913206251060918
785,-0.23495166216016017
786,-0.9995645673397925
787,-0.34264769925539984
788,-1.638454705888035
789,-0.48905950867501496
790,0.8219538423572011
791,1.1109888519249276
792,0.6308572974409535
793,-0.1984430810939384
794,-0.2859741814690151
795,-0.07663475899267111
796,1.4849418707781317
797,-1.2503178109681095
798,-1.343132817417944
799,-0.5288918955404112
800,1.2377269057807672
801,1.5330673159642398
802,-1.4826025880149758
803,0.7875463688123906
804,-0.5274804809399618
805,-0.12896422941179622
806,1.6347944006166524
807,1.0885756246867735
808,-0.2526060222960533
809,-0.8785574662951202
810,-0.338673428920318
811,0.33913073752541223
812,1.2516388928094968
813,1.5021158968944976
814,-0.7831001354987759
815,-0.7959456557204435
816,0.49686053708611555
817,1.5020813193950309
818,1.387448370801778
819,-0.2889288203412543
820,0.5353961111098398
821,-1.1109242813030076
822,0.6158448697256913
823,1.6409547166684584
824,-0.08426735023801138
825,-0.06004311903135861
826,-1.0092516876202555
827,0.9595024608861883
828,-1.5218974566562729
829,0.7217502042598505
830,-0.5109008989599672
831,-1.1480215583930686
832,1.6002585306666124
833,-1.6945134335566718
834,1.6053987843575244
835,-0.9811535693495957
836,1.6830583661468188
837,-0.29814139903812514
838,-0.0293765788261223
839,0.8410896839686892
840,0.645939948921742
841,1.5428500064900708
842,-1.692893410720095
843,-0.41091093605202755
844,-1.167538554421224
845,-0.5067006080941688
846,-1.473860944622011
847,-0.6691486309247398
848,-0.2129299519799743
849,-0.6940893113929305
850,-0.12616195336163682
851,-0.49280788063674985
852,-0.5963239435155421
853,-0.7267340630428255
854,-0.7054035767158365
855,0.9413933596578853
856,0.7340580997050848
857,0.38262276512316346
858,-0.5496432550298335
859,0.8427382843252733
860,-0.5946538273768894
861,1.4581879590584157
862,0.4244144129466276
863,0.8520164061316586
864,0.15096615021649062
865,0.9438731196319404
866,-0.34814726441992927
867,1.2063352823875335
868,0.44231630269741445
869,-0.7155197365740841
870,-1.695616701416125
871,1.4736435633506875
872,-0.7480656680728365
873,1.6163028232868957
874,-0.40938044830464476
875,-0.472274493618051
876,1.150001940193788
877,-0.07472343558883066
878,-0.027261385657366265
879,-0.7105077119979797
880,0.6617267526111872
881,0.23454514248610905
882,0.7987740714133907
883,1.229506031839047
884,0.6028834478683514
885,0.1789489197513713
886,0.7566853146401439
887,0.7367620900949073
888,0.03235865026326108
889,-1.6868456628656854
890,-0.14709043786403683
891,-1.2493695597934429
892,-0.06954770540071845
893,-1.3637466914724696
894,-0.810453396218936
895,-1.6833618595350521
896,0.20960728627991884
897,-1.49657423512547
898,-0.019290039620361545
899,1.3537847400160243
900,0.7251166905686472
901,0.6554221385847181
902,0.3927484192212094
903,1.0998842773764992
904,-0.16624064703529282
905,1.1790529171620656
906,0.697869282366212
907,0.29628804483335197
908,-1.0469397042975717
909,0.009920559026052232
910,-0.9786231379002869
911,1.120103405383199
912,-0.5053482510253449
913,1.159042375733406
914,-0.03390159381898261
915,-1.0100080463608179
916,0.8007582594020548
917,0.51699426121148
918,-1.4515087738526449
919,-0.08428427773865414
920,1.3444841093617983
921,-1.1093166964117072
922,-0.3077628782709988
923,0.10111600840102421
924,1.3131825679814757
925,1.5808799156671134
926,0.07955136737760883
927,-1.0639939354343297
928,0.7941998811435044
929,0.041184750464272314
930,1.6963730932904755
931,-0.030941874850378814
932,-0.7401173829502912
933,-0.537392120290839
934,0.2767784699480585
935,-1.658513661675432
936,-0.2545327156353856
937,-1.1521224170195346
938,-0.28519029732301165
939,1.4886595827195745
940,1.4227060518762673
941,-0.7508648896332755
942,-0.00379041311213371
943,0.11479849115312409
944,-1.5736188049820627
945,0.1251634085231761
946,1.6998417643654824
947,-0.042907534157470124
948,1.198493370857671
949,0.4144946900446166
950,-1.1891238958273809
951,0.5972992609522519
952,1.6928234416533772
953,0.5272749098186494
954,-1.580138693028788
955,-1.577672404191903
956,0.41376230515431256
957,-1.0222980488945166
958,0.9989174851318386
959,-1.4888300747155314
960,-0.9714797027788806
961,-1.5826449282239252
962,-0.3813993373934934
963,-0.3043918443195592
964,-0.984064727773833
965,0.9221513184567259
966,-0.722974021465071
967,-1.6157236233894738
968,-0.2677742538441425
969,-1.0208006635159383
970,-0.010624356536405094
971,0.5003023599747309
972,-0.5624988108886336
973,1.5462220690712303
974,-0.8061628423217005
975,0.6428375586489192
976,1.3202583014388525
977,1.6505711949942898
978,1.2299860977797556
979,1.7095675894029883
980,-0.5319898759847492
981,-0.023532067241831385
982,-1.2967895790729675
983,0.8412365874073675
984,-0.679300253916511
985,-1.3514949148616646
986,-0.6489042611444205
987,-0.6331979167502592
988,1.548430377777771
989,-1.6503129361428648
990,-1.453232840411099
991,0.34215743172300456
992,-0.722432934067856
993,-1.395485735967172
994,-0.20458175246701538
995,-1.2117573618270212
996,-1.284759241025947
997,-1.434556101323913
998,0.2692927587644487
999,-0.43963482643212115
1000,1.1010426259823163
1001,1.3597222322462539
1002,0.12057913097971279
1003,1.1986329357005212
1004,0.5995921665762723
1005,-0.01612214393578177
1006,-0.35937558270612896
1007,0.7615784798406927
1008,0.47036600583326005
1009,-1.568064415079985
1010,1.3049250984725014
1011,-1.1630629649698692
1012,-1.6205334939714084
1013,0.9575910952376272
1014,0.5803510458013611
1015,1.2125689710098624
1016,0.7669294014627283
1017,-1.093459406603824
1018,-0.3739628151321557
1019,0.5652628970731483
1020,-1.1859281888710305
1021,1.3927791673518635
1022,-1.5124725237151049
1023,0.8124054122607355
1024,0.47445079081450586
1025,-0.20983251428787866
1026,1.6807220627577313
1027,-1.4161902260947161
1028,1.7089578314360465
1029,-0.013185781339441423
1030,0.067755488903577
1031,-1.1607711767260849
1032,-0.7249670657552044
1033,0.9519190321918175
1034,-1.248473321270468
1035,-0.0930401410765329
1036,-0.10127564594194152
1037,-0.6367412083153299
1038,1.2641800567652943
1039,1.2584862816417568
1040,-1.4578034294794493
1041,1.3431971687462083
1042,0.5291806027350268
1043,0.49357410950896896
1044,-0.15831454567175005
1045,0.2024619713172829
1046,1.494174714162319
1047,-1.5206153061076373
1048,0.2355749456563195
1049,-1.31265167617251
1050,0.4736657150741109
1051,-1.4554836619663167
1052,1.1319407929468182
1053,1.211471127725326
1054,-0.16677934307143846
1055,1.1582808226950907
1056,0.3954461120823366
1057,-1.6364400566014428
1058,-1.1330589946134393
1059,-1.6893347061698727
1060,-1.4542064403154857
1061,-1.2854215671146403
1062,-0.1705071227602662
1063,-1.5792190911163013
1064,-1.5228879756519658
1065,0.2626212611589696
1066,-0.7874217835851571
1067,1.3361033481441291
1068,1.4976945621328872
1069,0.7975635766390199
1070,0.5339803412992145
1071,1.5180837828447504
1072,-0.15369265184398234
1073,-0.873384954424456
1074,0.4989331787594127
1075,-0.28576200797070667
1076,1.6996381145309154
1077,0.19729080024729873
1078,0.258719472176299
1079,1.5858447117239483
1080,-1.7097596801083896
1081,0.9469211386644094
1082,-1.0430517178053493
1083,1.0904072211421303
1084,-0.1715616324299501
1085,-1.5094419130833578
1086,0.23503213687559033
1087,1.361948172805856
1088,0.16362301924905312
1089,0.2078665857940023
1090,-1.3335981139436892
1091,1.1165946573567933
1092,-1.401067754892373
1093,0.20132687058103452
1094,-1.4732544048215759
1095,1.5949242790073024
1096,1.4190642268085365
1097,-1.069690513104572
1098,-1.5515819933508928
1099,1.6553431495329554
1100,-0.24998057568217416
1101,-0.29277189041690654
1102,-1.6243199677401456
1103,0.8069354502369338
1104,-1.5414314674179546
1105,0.6243638744021663
1106,-1.7176623923046492
1107,-0.7504008044455089
1108,-0.7453536477723326
1109,-1.4178543439447435
1110,1.220983441286946
1111,0.027680254070663764
1112,-0.2949330069242538
1113,0.013588104959582998
1114,-1.524255781750166
1115,-0.7320550189169018
1116,0.5554482909453274
1117,0.8277673664935594
1118,0.8307273512847169
1119,1.076174441311494
1120,-1.3977137180983923
1121,-0.6122752160509327
1122,1.0523012134750607
1123,0.5248011314049912
1124,-0.9756215574876705
1125,-1.4404426798463275
1126,-0.06321334107217534
1127,1.6233265621689459
1128,-0.49084216547972165
1129,1.5524872937435878
1130,-1.2807746901730577
1131,0.841509353440149
1132,0.3589883932045656
1133,-0.18607906134261099
1134,1.7248052954804736
1135,0.768315131913808
1136,0.197096571070046
1137,0.10139756725286854
1138,1.060682822113091
1139,-1.5003692398238204
1140,-0.14447600682195624
1141,-1.1927697176543433
1142,-0.12891681909804617
1143,0.9697633022685771
1144,1.1180103135051431
1145,-1.6839135783993395
1146,-0.31190569469320173
1147,1.2351854071561947
1148,1.1882110106601542
1149,-0.4647055287181865
1150,-1.222395449838607
1151,-0.4887366053246811
1152,-1.1685790442103077
1153,1.0369859497754903
1154,-1.0832704404836622
1155,0.756268685775423
1156,-1.5082842380624553
1157,0.05101756039736817
1158,0.6712427340719413
1159,1.0510389858119082
1160,1.5612185282474578
1161,0.19493493084143332
1162,0.7237315094732292
1163,-0.22818872990426983
1164,1.0970718307414316
1165,-0.07473794054175756
1166,-1.1803191152970511
1167,-1.4584841190920703
1168,1.024331557811473
1169,-1.6246655991122534
1170,0.5410241845941876
1171,-0.8067651050475503
1172,1.7173682671574602
1173,0.7487656877311356
1174,1.531670288804454
1175,-0.6484273000458202
1176,1.5292752321869512
1177,-0.9445471156875334
1178,-1.2901786346210062
1179,-0.14128317523336106
1180,-0.9066171040152248
1181,1.1220224492563993
1182,-1.3430485342749445
1183,-1.3652634849709684
1184,-1.1707834208839791
1185,-0.101064809751128
1186,1.3283414451962041
1187,0.6734756832787357
1188,-1.643983859041817
1189,1.2692782827875577
1190,-0.5957280421551783
1191,-0.2702350364827701
1192,-1.1705923834540939
1193,0.9732054993420601
1194,-1.2291353596940033
1195,-1.130184363623666
1196,1.1193312368274584
1197,0.07448804160537094
1198,-0.03217639710616495
1199,0.010611482930901322
1200,0.4494096854936117
1201,-1.2427110855689654
1202,-1.4617501559704809
1203,0.2544469108659451
1204,1.225896764188499
1205,-0.9810287036054817
1206,1.4150276461110107
1207,-0.4056655591538523
1208,0.6195290319158399
1209,-1.2686534455354757
