,id,iq
0,1.5980895636891648,-1.13260844634533
1,-2.1697090834821533,-1.4115262246316864
2,-0.15290073311517702,1.503755528408687
3,0.10592874819160009,-1.2653224827775436
4,-0.6431808302594867,1.2418281901961532
5,1.5829385727109264,-0.37990322319691006
6,1.606799837594264,-0.7566202481664601
7,-0.2229335088360885,-0.613042051964142
8,-1.9334336260826697,-1.577090123063698
9,-1.299375916548328,0.3340150209200027
10,0.5184109602556376,0.07718881081949681
11,1.3523282113033355,-0.5146997546398895
12,1.206564583325256,-0.684785818820251
13,0.6151335669690192,0.6442013653938526
14,0.011919299674028546,1.7528418634530674
15,1.2171190552675735,0.8127278321798803
16,0.3447812994967758,0.9222460510189955
17,0.3511418746502162,1.623827729171713
18,-1.247917688739171,-0.4674333923659805
19,-0.1338325386968477,1.144019756943908
20,0.4992780683703851,-0.3390389288230224
21,-0.7205346251051568,-0.0668376330885905
22,-0.7131673353949953,0.7517212211907481
23,-0.03915154529778962,1.4036107182103483
24,-1.3542458755905036,-0.7444916564555992
25,-0.09437189553202137,-0.14382545354863327
26,0.7476877836676711,2.028266442101156
27,-1.0752523031568102,0.4409023345278584
28,0.24378372858161076,1.3717242768159315
29,-1.6449265439446372,-1.3866918762416924
30,-0.736571614203535,-1.3172224129766033
31,-0.7335955133129061,0.4592811904772266
32,1.1450167266450544,-0.46635771996332387
33,1.2664493902311256,0.5382084384852741
34,-0.5897564815674663,0.9987167781645517
35,-1.8834156884829776,-0.5314035927444088
36,-1.6428934169274672,-1.1938600968671713
37,0.7985361469549822,1.2190804448047314
38,1.0586493685139722,0.22070488348955547
39,0.7579355576141867,1.6994317036114241
40,0.49850779099862674,0.06539283016816841
41,-1.241350345174605,-0.10986710085424989
42,1.071947768291957,-0.29217108091750044
43,-0.5847885625120872,-1.4583335753348952
44,1.2292140527182687,1.7554626563645073
45,0.9236756985964462,1.385249002749971
46,-1.9192846205809901,-1.250647047999897
47,0.4598289027609292,-0.845546677987206
48,0.07857598395879013,-0.7487783642497567
49,1.1531574330763203,0.3985894969211196
50,-0.47063643179327114,-1.5020267782609082
51,-0.10184534967329499,0.6314398966794514
52,1.5691494283516791,-0.5927365243859657
53,1.6062787434268395,0.027189764736898395
54,0.29180660189932045,-1.06284345671042
55,1.506304345528072,-0.5924000581963395
