,d1,d2,d3,d4,d5,d6,d7,d8
0,0.830647946798136,0.9800910128570524,-0.6926065459577065,1.126356291056648,0.15920230472086624,-0.7534379054617477,0.23602526237073557,-0.13689220474708783
1,1.2059278278681678,-0.27249151869576205,-0.2870484089484796,0.1150011422918987,0.6345329184925944,-0.513962968847983,0.3913814427528693,0.3353293235682549
2,1.1383162988076572,1.447539253342125,1.4201382266315716,-1.083831178621265,-0.7870299403894703,-0.866868879096397,-0.5789616122013204,-0.3560024213837664
3,-0.9849234740739182,1.417521275493693,-0.141525130543905,1.3771787983167747,-0.6449499577152144,-0.8891938270223956,0.1388471629633037,-0.9440410420884864
4,-0.5286885868632474,-0.6667522695291951,-0.8632212963213505,1.6389059097149952,-0.4006465963514929,-0.9039140331784378,-0.7318572822209521,0.9218155759240982
5,-1.4320174768855545,1.721620280746991,-1.1365575705839026,0.10858218238485663,0.8828738640332319,0.7745229545081335,0.37567538466267325,-0.45954724315932727
6,-1.3191205114657785,0.27392024431604306,-1.1959709578248787,-0.3514905953073046,-0.5234063344430844,0.954762814810535,-0.5521117614556215,-0.5595658248280434
7,-1.4961150698769137,0.71816910984387,-0.8633601153817496,0.24010975647815466,1.5756340959196717,2.5958246923570596,0.15916406173086772,-0.7451996580429074
8,-0.7679540074237732,1.0833793421083273,-0.2804741951695502,1.0621230279477016,-0.22359027037193624,0.5777665435514292,-0.26586293429057994,0.1445156610668416
9,0.5338866187341277,1.5747099563156177,-0.8550246340380978,-0.2327595546316024,-1.3341417318096076,-0.5573998847427273,-0.5541894403436894,1.8239927715402866
10,-1.5787966258950628,0.4055589733357512,-0.8746446832306236,-1.2006618797193682,-0.017109189386232272,2.0046448940039543,-0.543916623474899,-0.6217720179134966
11,0.8811445943844683,1.2962245675325803,2.1850444677272427,1.560552809243519,0.2668895297451202,-1.1368805601653815,-0.9792860937916663,1.2124377749367625
12,0.9373682960231619,-0.2557698375405819,0.03705630191368496,1.5405668782329958,1.2405684141892677,-0.9395098722512546,-0.35152937465591205,0.9472629051414123
13,0.9721004260425613,0.2971644554576699,-0.29471261760586565,0.9229855857992443,1.0371527815012769,-0.8758114484603331,0.21911226943829004,0.8662364394715226
14,0.6390915968730176,-1.2367535356140102,1.183172294459855,0.4801992645214143,-1.314484919518713,0.40813069403469554,0.11805669062259252,-1.3473282356084864
15,0.022279135569215895,-0.5627162168739503,-0.4925915332578998,-0.3161705802041782,1.5663403853309372,0.19234263831180726,-0.19822916813721672,-0.5477988365661456
16,-0.9998375577460223,0.8745286630661384,-0.30615395919673727,1.517689804296857,-1.4993086984198367,2.0721737930037096,0.4871036780005268,0.7385517031218919
17,0.805195883051007,-0.850021341568699,-0.7079249748669504,1.5926862472432886,-1.247791642708873,-0.7503013386613414,-0.06767199962205689,0.4845609094460077
18,1.2783822384755823,-0.33638234452627414,2.390372492313351,0.39969862202186424,0.12361399525060872,-1.2168774552535742,-1.4501472264879411,0.6738485295761282
19,-0.02093670658772761,-1.1272984666931833,-0.2236270553265349,-0.9411830053119317,-1.2703372251784408,1.004408025320359,-0.3006056757625862,-0.4649086832868785
20,1.6836571780222378,1.6958616524115897,0.14003779887821713,-0.9001692120055532,-0.05692959926552115,-0.9629448274246204,-0.17416324554659762,2.237149227179769
21,-0.7636303609241994,-0.9853161362169398,-0.25711192963103324,0.6509908541179096,-0.1250720680089554,1.7713537626250206,-0.05247107683666983,0.22465155658160008
22,-0.34865925400962045,-1.3107269900768581,-0.9029597102088995,-1.5223198600069054,-0.7460874340028502,-0.9676082437989619,-0.7451645654774712,1.0367095135643103
23,-1.2884197510358537,0.677805571454777,-0.9304509719276218,-1.0310913161082482,-0.3672109035754584,2.5249362948500544,-0.6217391200631176,0.001377938970994304
24,1.3173451674631356,1.6275442808732905,2.309895615736293,-0.24052302824114322,-0.7212217129269459,-0.8823395780612115,-0.24983973132747497,1.7360721601021005
25,-1.0502150064413487,0.7401013649370962,-0.2902928673972042,1.6651406693662205,-1.7088140605036515,0.7061706125048884,1.7595514320974728,-1.49204037907864
26,-1.1554104411840571,-1.2005492009805148,-0.9153787124371681,1.4356681094888584,-1.1357626277105215,2.5276661940094467,2.341938813562831,-1.9352430303225092
27,-0.4290333091031248,-0.3361951252526402,0.3496653491342307,0.914616712735189,1.6532236331906944,1.464376891167337,1.4822899156846798,-0.22782684500000577
28,-0.08831291975915224,0.05243571628296532,0.8814158845975177,-1.420506690688669,-0.9380349177533789,0.5182432993934,-0.5409812286435223,0.47311420914708135
29,-1.6796068402741895,-0.06642055404557137,-1.0415050134961177,-0.9792859396881732,-0.5551400598364034,1.9932380086343167,-0.781664721996456,-1.1979185549860834
30,1.7276359121939444,-1.571699202477087,0.8376139406136326,0.22768286320928938,-1.0928806749298063,-1.1798028733813943,-1.2319265118548315,-1.2093501450041364
31,-0.5176906812250349,-1.37681340002492,-0.5446125133791232,-1.0376364428178761,0.8318301581315225,-0.5198499240107849,-0.7159827825637561,-1.5442714999497231
32,0.7564866730365919,0.43845543283571553,0.36856263350066854,0.2901097728882943,1.2148614904031239,0.19473188682382064,1.8037334305894637,-1.2066483938411263
33,0.18801641466462898,0.44116230766446474,0.21957360561138822,1.1542555544806568,-0.9589365214322008,-0.18222913116684403,2.8167676347406196,-1.3852394296858739
34,-0.27988372815375057,-0.011221440389267655,0.25874265031129495,1.678144406305309,0.9711706697816893,-0.614642836372897,0.5368906818198772,1.1273788041302006
35,0.17985798169005107,1.6514130386296435,1.0666996025200026,-0.27488382898428276,-0.21594077149060484,0.25932362032206024,0.8152650008858894,1.2697814323364751
36,1.3947238967472426,1.6847053239776402,1.0236085246371314,-0.37537977723284577,0.126766934159876,-1.0262964344950756,-0.7141456376081865,1.0432455178681785
37,-0.4523613621693682,-0.3247457716756953,0.3349577654803203,0.24768171117930063,0.17518822914226984,0.6401941928237936,1.41427202073788,0.2382194852679313
38,0.13778386819522018,-0.532231295353351,-0.8178998669200946,1.073081283343018,-0.7496064725498346,-0.7778670328051547,0.9568440311670671,-1.5299500826388719
39,-0.76339464043148,-1.7118694913101065,-0.05341014214536901,0.8639766893652948,0.15248008030955126,1.7339273144603473,2.029152890678047,-1.6575122961534396
40,1.3578505609426499,0.7377336076402949,2.4543824972924337,-1.5275480253350882,0.26715554661647206,-0.6232217201950266,-0.7970933525489238,-0.7293504328039645
41,-1.2641459483102144,1.2510980277588293,-0.6953696078562394,1.3435382511219556,-1.3248071857606503,1.249787637166651,2.9500514801440323,-1.3376042145836002
42,-0.521340097144367,1.0657153099090257,-0.01794085156850737,-0.5354478946697973,-0.9374554368122194,0.5164637414714818,-0.2816732031339399,1.7172694604570549
43,-1.71565236735405,-0.021382894481157006,-1.101970022699075,-0.3410563280509374,-0.7781634557075219,0.26786285497561024,0.11484610880286475,-0.673570249193643
44,-0.19707692147170575,-1.539963864013002,0.40327651698391326,0.7272923504370081,0.27956018984857545,-0.3394424924025829,0.6166630011128951,-0.7051308152773533
45,1.4852701278791303,0.23880966494409367,0.25585651269896287,-0.24980110449811924,-1.3047127400710763,-0.7034116172314008,-0.6107592776218355,1.5159008150744844
46,1.5371830729293188,1.4378236369560737,-0.43472508167068136,-1.3448846805103656,-1.661399186363092,-0.6723515899570811,-0.5440768532062422,2.4907557197748424
47,-0.013975337334646584,-1.0294817900326463,-0.4547235046204561,1.038997147097868,0.377107549062817,1.286225936119006,0.009582504732251184,-0.44502463498449785
48,-0.10666323495920906,-0.33666873138759984,-0.5885457566605702,-0.05583857684232085,1.4411890384164534,-0.598076361796089,0.8785635105473849,1.2160712088881858
49,-0.48124757531913787,-1.4350085781670436,-0.6518674395938238,-0.9339755164616125,-0.9036789460494355,0.24073840997351725,-0.03718601097109812,-0.7172911617334398
50,-1.6335143050348602,1.1523745088896333,-1.0757680509915895,-0.43242109781794774,-0.6255609415725322,2.845879756417664,-0.6927909555121615,0.24542178228108233
51,-1.3212311077587733,-1.6433547452492252,-1.1804174877662308,-0.16269953173317778,-1.4722657389664042,2.394213068697877,-0.4870977859211595,0.20517008158884004
52,1.5576962690609082,-1.169227397494179,1.7537908165373892,-1.272739940074518,1.128416310042279,-0.30597815595629085,-0.5485714165549749,-0.7378120645115732
53,-0.7414548685565334,-1.1354590683054309,-0.6419929840357528,-1.4864047019276758,-1.0089546528128654,-0.3433877853564447,-0.8254798833473002,-0.9329394518114166
54,0.9119485146088461,-0.7058975007787214,1.6293972867452011,1.7162291511434271,-0.4414215164275617,-0.4249400775104864,2.0619514604690354,0.6320809298135581
55,-0.0009365466363294529,0.02527283111641879,1.0056292723025761,1.160210908311687,1.7353667729351943,0.45785823527682484,1.9536833392077009,0.08818110828369367
56,0.8930061594403518,-1.3500130312166696,0.7624254856119683,-1.2709115848506758,0.8165468059275418,-0.0619208652362923,-0.665361024487581,-0.9772676683761723
57,1.0109719277041023,-0.8888864986928883,-1.1384316650882056,-0.5802447873591573,-0.7445153299065419,-0.40052848027545235,-0.3523756252866987,-0.07274346512674795
58,0.7587344367154775,0.8099821628047809,-0.9296559306017111,1.3922544527533312,0.0489020726235846,-0.48873208169350885,-0.09616633255555293,-0.004840193909518368
59,0.6792232998785371,-0.9360310249117866,-1.0867793192595063,1.3674790263855552,-1.0514801957670468,-1.123615176011816,-0.9012061407970804,-0.8500425094047095
60,-0.6754682726967004,0.049853114559077955,-0.32282334256756157,-0.9107291356240229,0.7478543317589936,1.42938742238487,-0.26804040064833695,-1.0926843336987861
61,1.47031552586127,1.5448833010623506,0.3392447113155209,1.6097939284513312,-1.5042569083343758,-1.1482916568353347,-1.0464517243751712,-0.5539397485622912
62,-1.204356807251315,0.41966404475897073,-0.9009900760122318,-1.385269783757703,0.4583988812479608,0.10909294186004755,-0.47204955761841744,0.3406127227396845
63,0.7976461899997638,-0.16990168864983035,0.9356186647982596,-0.6019556195600052,-0.12766848093149336,-0.06634720465006412,-0.7673809798792889,0.28982780231623956
64,-0.5810208334175758,1.01181127107444,-0.9976305371538271,-1.4924575690320772,-0.563932882419115,-0.34235540651805013,-0.6894694248639571,-0.8506616533482815
65,0.4681312513137782,-1.1020863666875986,-0.18171258202555293,-1.3135790074569653,-1.0008481178183322,-0.37697955380118425,-0.39979616777573534,-0.5398270725160382
66,-1.5692274593729032,-0.3188855948090934,-1.184676492150172,0.5646265883846405,-1.225748548374386,-0.8374645038567091,-0.32704783333534837,0.9936200247113913
67,-0.1329129182767264,0.5745159814424945,-0.9077177892276355,0.16705812432000638,-1.3844845503038306,-1.237138383110848,-1.5694028979716392,0.5139023953879746
68,0.38504571293056294,-1.602226042693696,1.6507563722902276,0.6847798461631205,-0.2143932003088611,0.7737026240975239,1.386608784603689,-1.6923399232194523
69,0.8691853003736876,1.4832727417257696,-1.1098249698125164,0.15228672323638123,1.7244198441563106,-0.9679976361605988,-0.8292990479056251,1.0467564160689482
70,-1.2219500571138304,-1.0887688825403483,-0.9000033296333566,-1.2752201763525808,0.6758706543255661,1.0959241189912705,-0.32963337078730476,-0.41270360246266646
71,0.39379269051282734,-1.3537542008605652,-0.7620009500846545,0.836206510990645,1.4138792304007055,0.33949730523046023,-0.8060049460475635,-1.1718838938932479
72,-0.2736015911954297,1.413486696337591,0.6924901903451813,0.1623122251879486,-0.19341168620086074,0.06661738553870458,-0.5684661613964159,-0.9594135524391465
73,-1.4115527756862107,-1.490954133221964,-0.6700263989800654,0.6233148183398337,-0.4087367840910687,0.852090352096559,-0.591751121205995,-1.414847010181313
74,-0.6298190543775878,0.0901937599725482,-0.6344355605297515,0.24516842917249082,-0.48534556788029104,1.1366179196263295,1.3757437994132464,-0.12278365556823227
75,1.4396285825629191,1.085134835739429,-0.4726829932142863,-0.9072206725929004,-0.04471902802284032,-0.4185831235441184,-0.06777484692636199,1.0881293879765794
76,-0.5469767226457558,0.7532050675456277,-0.9680584973394084,-1.4189661092508397,0.293259457953706,0.18495549697703387,-0.5728100625004516,0.7986724081182017
77,-1.5716653468433706,-1.4611712578313696,-1.1772550291974242,0.3204989779308913,-0.6455477389512942,2.605387770643327,0.9593986703550521,-1.9169342024467455
78,1.727643362944946,1.706576525593385,2.849989585514264,-0.37768500970332114,0.7625164173949095,-1.1058975467026493,-0.7994822588180912,0.6685392308117168
79,-1.2074807825548715,0.5316609152713265,-0.35550697492528205,0.15381556363616727,1.093339806593737,1.9439039033503094,-0.5575455697729282,0.3582698400119557
80,0.7570242780453008,1.3960196082477114,0.43852685143189385,1.5512704810113531,-1.717654489675832,0.13479229258210626,2.5502564045651823,-0.12952963005095397
81,1.6154274014304435,-0.12404189352275007,1.4815295327215185,-0.7751615014066435,0.14527519474093817,-0.842468149910957,-0.2042489587222542,-0.6747258673643878
82,1.47342978356309,1.293808746367987,2.2683029138775033,-0.8167602316036003,0.54500156661811,-1.1579646220163544,-1.1033867258729846,2.1291654415817063
83,1.4478094806542938,-0.2989870173274412,2.5942049729031504,0.43872231854628063,-0.700957497758474,-0.9225921051539214,-0.04087367321611475,-0.6886327022357194
84,0.14382200513558466,0.8627850672923221,-0.5655222200316087,0.698597551115772,-0.8983705247305466,0.0551256713445902,1.918266978184256,0.8932933435794211
85,0.17615209353377762,1.1460137307823879,-0.49853816818833496,-0.8374332205983814,1.002075198774064,-0.03743370535147759,-0.08375858402918694,-0.38360168633624436
86,0.20401057633286596,0.5118967892746856,-1.222276069653148,-1.2954944103735997,-0.26022023191221016,-1.2878459156209763,-1.8678670592072684,-0.7326022975858889
87,0.8943659242415537,0.5357283212465745,-0.3986143661051038,-1.45872689639622,0.7163507209924475,-0.829614846838142,-0.5934445365838099,1.2099024786970585
88,0.24322503555568636,1.4148584234379844,-0.7030465733093764,0.43724066328520916,-1.5398888985000685,0.45821627869306003,1.9052541531876437,1.0147540970576956
89,1.7224050430280515,-1.0422390236419719,-0.10487626948125217,1.6689556270973178,-0.022352781683689576,-0.649743633616994,1.6457968416954492,-0.09167081565753268
90,-1.1302178458955672,-0.1764431098262135,-0.7391019624041015,-0.5608625195780803,-1.490932207605715,-1.1144304988398888,-0.8471451989085818,-1.2004702791553203
91,-1.5936646849917084,-0.29486678297728675,-0.9084265810529716,-1.1793652108587296,1.3432652776722425,3.288659813521227,-0.6988162357648915,0.6230234438119034
92,0.16420141131909968,1.1375409205403821,0.1243233564895239,-0.07966446241985689,0.3822013944238338,-0.07109923253743207,0.44548775320552053,0.6723868431142896
93,0.2747129211638002,1.2061227117333995,-0.6686331842048082,0.33120922947679166,0.045075264351945296,-0.6722325791856082,0.15252713958794645,-0.5096863781942138
94,-1.2729169781843852,1.1942168851373163,-0.7832889837054119,-0.9359045428716638,1.71073498905926,1.1945994986301638,-0.47741484828419356,-0.2936370577439089
95,-0.6854008878190206,-1.0461382470310279,-1.1462383924621213,-0.4175299325780985,1.6157736934923002,1.2823877241460675,-0.42624318260070976,0.35550541886491044
96,-1.4931604798791644,1.1531090721009574,-1.1298222659627248,-0.2901910068387661,-0.7555074040300643,2.7630428908312648,0.024608578200534314,-0.4464505106312114
97,-0.5423758376550004,-0.7345994680874638,-0.7894303554625379,-0.4959407762311933,1.684591234774403,1.6261155336926794,-0.21551941026643107,0.5447147682629515
98,1.1541828985002773,1.549195272749069,0.4991197606398607,-1.433914628543377,1.346938458689901,-0.9801234316034442,-0.5232469254345641,1.2632855508938516
99,-0.5283260497951745,-0.44299394569798695,0.4762927999160143,0.2795195445105652,-0.7670225219827632,0.9564828305525979,-0.8163146156856712,-1.3014356533381801
100,0.21184058913418302,0.5260375443515488,-0.6404900833399756,0.8533019341311489,-1.6515944603368709,0.07086734676317091,-0.5766351916268696,1.3867433791529682
101,0.6486995526539112,-1.3663801655477514,1.0228125334732792,-0.5412224909133656,-0.23506315407275347,-0.523231330021339,-0.6526044503015013,0.9324702880366695
102,0.7092641507160427,-0.3053847871213949,0.0076247930787165215,0.6347286605208483,1.1115319762041838,0.41746111689177834,1.6256217040478858,-0.25224878482127217
103,-1.4222622552515332,-1.6315677516809675,-0.7740176741036929,-0.8575949048382087,0.536561251677991,1.8784639529285023,-0.01689591726944608,-1.7733931524904987
104,-0.5878652227745759,0.8970779503923089,-1.0054564315026489,-0.4095870906993868,-0.5530399326609847,-0.802782176366002,-0.3493017454728868,1.7156946655762617
105,-0.7440568943546865,-0.28414189217499025,-0.22587430193247013,0.5889651031660822,0.14719379327295326,-0.11179287695988742,-0.2997525826047133,0.7674296949521305
106,-1.2023214843567152,-1.1285163214940186,-0.9495838123380512,0.6424276999483489,1.0261215560267374,0.8892607415096739,1.1665700042999898,-1.7514563740280826
107,-0.24616336000039096,-0.5526851150473843,0.3247755757974209,0.08793634112487346,0.42412045417934086,0.7019520041865018,-0.2983009057210701,-1.4666533977332532
108,0.8446220375207822,-0.9827693107283112,-0.1058061402066384,-0.5328666678531948,-1.619608073632176,-0.4933432184832556,0.7110237325608052,-0.6232166890438177
109,0.7182041290571127,1.5736711189291075,1.1109130862351693,-1.6426302170658973,-0.9135444549426475,-1.1843190857194006,-1.2585089042667632,0.03593458206689727
110,-0.09616314364788005,-0.5851850484250399,-0.8510930073415907,-1.111974428443122,-0.714661557424851,-0.6771141613320771,-0.8123025835870653,-1.001596653444608
111,0.49173472656152817,-0.07005405907019732,-0.01740612765090252,-0.8694646618302818,0.6376237006704607,-0.24742478972591303,-0.07965414600525413,-0.03842394894161262
112,-1.0240384462910916,-0.6823027729128833,-0.4896877298720401,0.03339612379104521,0.6339734169776432,0.13339760028984088,0.17133038317651395,0.2207916804144575
113,0.6948971962993237,-0.2774620587017429,-1.1984269695548566,1.546938636378603,1.557982102769007,-1.293966548802084,-1.9038930608326754,0.537734533463569
114,-0.37935679891725615,-0.8704916850406255,0.3576246025117112,-1.5451334373630836,0.5904285046859162,-0.393755842262095,-0.7215292636534764,0.05780269072129269
115,-1.6981627471895886,1.0795181731904255,-1.0853296812535635,1.2820965445622365,0.49136816648542025,0.929830313575625,1.8399064168722286,0.005051597247547951
116,0.5384471061405626,-0.299525265339149,0.23520232712213984,-0.53137520680195,0.24572694049498225,-0.4612866373364194,0.4410020005885896,1.5876234798838718
117,1.7074468865167551,0.9279572424919165,1.5608730924720975,0.2983356456403805,0.9997508690038347,-1.0206323030578528,-0.3570542034874621,0.30128470181341677
118,-0.9376734085299133,-1.0947760321392899,-0.6088056680578381,-1.6237684389834444,0.25483000418415863,1.455382560861473,-0.7573376281286848,-1.1985994782759302
119,0.9029670185820745,0.4686303012206277,-0.6335260378872664,-0.9223853059261855,-1.0559987381822158,-1.0138520148580876,-0.6675425026608002,0.652915667706074
