,total
658,-1.049306177
659,0.046598822
660,1.326756393
661,-1.099844442
662,2.079602103
663,-1.063929703
664,2.102855765
665,-1.040658665
666,-0.51181146
667,0.113292283
668,-0.864975048
669,2.089982534
670,-1.29374488
671,-0.46837565
672,1.670800079
673,-1.120889107
674,1.103217883
675,0.624182599
676,0.227564673
677,0.798626817
678,-0.912430098
679,-0.734030806
680,-0.481786624
681,-1.234754638
682,-0.738809968
683,0.831054056
684,-0.297303858
685,-0.627892594
686,-0.702165713
687,-0.460662342
688,1.610938462
689,-0.966361205
690,0.904239882
691,0.35435052
692,-1.090610537
693,1.398028556
694,-0.098258156
695,0.849206051
696,-1.103928227
697,0.811193586
698,2.201523772
699,-0.465668706
700,1.076308364
701,-0.810724338
702,-1.311324093
703,-1.222792502
704,-0.356931323
705,-0.257593468
706,0.147852504
707,-1.023654615
708,2.022021086
709,-1.116667531
710,-0.684299053
711,0.602930535
712,-1.095944528
713,-0.119920613
714,-0.59300438
715,0.364242937
716,-0.647441303
717,-0.281547282
718,-0.006141669
719,-0.218474777
720,-0.470309174
721,0.176404979
722,-0.845877571
723,0.999832061
724,-1.408459851
725,-0.598450111
726,-0.244309073
727,0.068554229
728,0.238740305
729,1.671963295
730,-0.383289632
731,0.298689985
732,-1.284731772
733,-1.110021401
734,-0.747719037
735,-0.930904756
736,-1.397982944
737,1.031804185
738,-0.350851999
739,0.879402806
740,1.31036485
741,1.073850528
742,-1.224659034
743,0.407181474
744,-1.052440932
745,1.622851458
746,0.61711656
747,-0.719287415
748,2.877251029
749,1.774895095
750,0.585652649
751,-0.818389473
752,-0.42101218
753,-0.226811509
754,0.224379198
755,-1.400876687
756,2.653109948
757,-0.446519728
758,-0.097402449
759,-0.600123314
760,-1.061630139
761,2.113498947
762,-0.599397712
763,-0.897392623
764,-1.389847501
765,-0.568685639
766,-0.531693639
767,-0.336695569
768,-0.138834979
769,1.664996888
770,-0.023372312
771,1.500315189
772,-0.041169166
773,1.454994068
774,0.899357766
775,-0.717999786
776,-0.767921318
777,2.159794832
778,-0.606330403
779,-0.715147435
780,0.506643451
781,0.34816555
782,0.297797236
783,1.457067867
784,1.017910781
785,-0.651814845
786,-1.261832188
787,-0.006006014
788,-1.348921689
789,-0.794788279
790,1.48180271
791,-0.656435077
792,-0.6288752
793,-0.542541731
794,-0.523743291
795,-0.219001755
796,1.493592044
797,-0.894337601
798,-1.068019246
799,-0.929522903
800,1.40796268
801,1.510598253
802,-1.323408696
803,0.656409427
804,-0.710635916
805,0.178025964
806,2.220281949
807,1.404217248
808,-0.173761186
809,-1.136228422
810,-0.43976331
811,-0.128083165
812,1.282562744
813,1.106615327
814,-0.762883644
815,-0.372163153
816,-0.838517322
817,0.465549256
818,0.985248178
819,-0.709113366
820,1.468640092
821,-0.882301078
822,0.398844525
823,3.20361763
824,-0.002328263
825,0.166103621
826,-0.606839728
827,0.235746761
828,-1.216472806
829,1.608751604
830,-0.055224454
831,-1.296633724
832,1.049328376
833,-1.375177207
834,2.06665742
835,-1.028492719
836,0.916623924
837,-0.410710141
838,0.370249003
839,0.011991315
840,1.108103572
841,0.032919194
842,-1.395812938
843,-0.315232641
844,-0.676387484
845,-0.418202532
846,-1.150125947
847,-0.690695044
848,-0.119298123
849,-0.659471093
850,0.284249181
851,-0.876007899
852,-1.148150475
853,-0.62498127
854,-0.301744822
855,1.324199375
856,0.060330945
857,0.284726314
858,-0.537637397
859,1.599450376
860,-0.468086347
861,0.198503415
862,-0.371113325
863,0.728794149
864,-1.08423967
865,2.209894481
866,0.325657385
867,1.039876191
868,0.925587929
869,-0.52449923
870,-1.356588292
871,-0.115764327
872,-0.813451422
873,0.489987692
874,0.306213899
875,-0.823112585
876,1.227824254
877,0.421610632
878,-0.230599792
879,-0.386541914
880,1.247396969
881,-0.747728702
882,-0.406107616
883,1.219104773
884,1.264763832
885,-1.126170124
886,-0.338051267
887,-0.976085793
888,-0.284173052
889,-1.338657807
890,-0.45706633
891,-1.092029395
892,0.441454251
893,-0.922053267
894,-0.573922686
895,-1.342308923
896,0.807224483
897,-1.184337059
898,-0.151643891
899,-0.630616529
900,0.751065886
901,0.879234016
902,-0.469456429
903,0.381153531
904,0.374716083
905,0.988558406
906,0.867405811
907,0.532545558
908,-0.812884363
909,-0.562692827
910,-0.902065541
911,0.997481961
912,0.113999587
913,-0.535504964
914,-1.116396869
915,-0.642031047
916,0.795848898
917,1.005571381
918,-1.081629541
919,-1.175758191
920,0.83245129
921,-0.965385487
922,-0.130907461
923,0.353776282
924,1.473443021
925,-0.160455904
926,0.317223467
927,-0.521808566
928,0.612089401
929,-0.214193337
930,1.421361098
931,0.147969681
932,-0.331287714
933,-0.969217426
934,0.916829339
935,-1.324541556
936,0.150878943
937,-1.079213864
938,-0.442891287
939,2.214131731
940,1.241663683
941,-0.881719273
942,0.254209579
943,0.288674492
944,-1.244895372
945,0.069574744
946,1.575417179
947,-0.244926593
948,-0.748656031
949,0.418319263
950,-0.930161357
951,1.133016673
952,2.091887899
953,1.205141615
954,-1.364064932
955,-1.247570613
956,0.671893319
957,-0.952805528
958,0.58472149
959,-1.281445838
960,-0.903670087
961,-1.310957309
962,0.09572136
963,-0.867484097
964,-1.01650308
965,0.938655439
966,-0.941731041
967,-1.287732129
968,0.361120515
969,-0.497698303
970,0.710032682
971,1.39927656
972,-0.890036289
973,1.449149409
974,-0.641691008
975,0.941439211
976,0.800271033
977,0.524435308
978,0.213658392
979,2.144859915
980,-0.250435707
981,-1.141435599
982,-0.878374937
983,0.614568785
984,-0.651591727
985,-1.020929796
986,-0.473589642
987,-0.241482869
988,1.959970821
989,-1.338389642
990,-1.256838134
991,0.112714874
992,-0.575122938
993,-1.167051398
994,-0.401863112
995,-1.05517235
996,-1.291776673
997,-1.219708745
998,1.062298628
999,0.126155791
1000,0.396440954
1001,1.635273471
1002,0.288256816
1003,1.260770482
1004,-0.043698933
1005,-0.792482606
1006,-0.564899952
1007,1.419854562
1008,0.920307621
1009,-1.295505195
1010,0.508947891
1011,-0.687818197
1012,-1.285215106
1013,-0.432619558
1014,-0.651349581
1015,0.28937586
1016,0.656784575
1017,-1.074300853
1018,-0.651528951
1019,1.393386276
1020,-0.742697036
1021,-0.568624579
1022,-1.208473867
1023,0.123871819
1024,-0.221418441
1025,0.267155636
1026,0.086611327
1027,-1.022428077
1028,0.275775577
1029,0.455366752
1030,0.409408022
1031,-0.890909393
1032,-0.520810974
1033,0.739900901
1034,-0.772281244
1035,-0.605767599
1036,-0.139537432
1037,-0.66037597
1038,1.586503666
1039,1.329115836
1040,-1.320702669
1041,1.48329616
1042,0.447532066
1043,0.28779833
1044,0.428893778
1045,0.740601817
1046,-0.213086537
1047,-1.357684506
1048,-0.680079259
1049,-0.903565188
1050,1.375808986
1051,-1.064292853
1052,0.920118822
1053,1.375693893
1054,-0.479577084
1055,0.521211646
1056,0.592396438
1057,-1.263071515
1058,-0.915402398
1059,-1.387734637
1060,-1.199478422
1061,-0.870783589
1062,0.384633762
1063,-1.243566013
1064,-1.142502702
1065,0.406048845
1066,-0.674342438
1067,0.420061636
1068,1.050817995
1069,1.442547428
1070,1.515024832
1071,1.829642068
1072,-0.664770339
1073,-0.49057173
1074,0.833507224
1075,-0.282877954
1076,1.702662811
1077,0.779338181
1078,-0.212799673
1079,0.909421173
1080,-1.382523809
1081,-0.409048636
1082,-1.09070472
1083,0.777751715
1084,0.603714051
1085,-1.195472664
1086,-0.693957808
1087,0.06876375
1088,-0.080686908
1089,0.261261521
1090,-1.273712299
1091,1.431299828
1092,-0.97661073
1093,-0.372807149
1094,-1.217426098
1095,0.184511811
1096,0.869823122
1097,-0.969931022
1098,-1.182050713
1099,0.901565984
1100,0.227305419
1101,-0.297034384
1102,-1.362068148
1103,1.955200888
1104,-1.16679231
1105,-0.759812011
1106,-1.383094479
1107,-0.865857718
1108,-1.086811455
1109,-1.020562162
1110,1.25704933
1111,0.881241089
1112,-0.163116954
1113,-0.366641681
1114,-1.157783412
1115,-0.006618462
1116,-0.044345536
1117,0.725284542
1118,-0.589899438
1119,0.800100778
1120,-1.28247846
1121,-0.79527827
1122,0.442316125
1123,0.147763636
1124,-0.396803074
1125,-1.114721661
1126,-0.774561103
1127,1.246938419
1128,-1.076263585
1129,2.255206089
1130,-1.066944951
1131,0.975190823
1132,-0.49386175
1133,0.087045481
1134,1.233334492
1135,-0.140957767
1136,-0.078076751
1137,-0.506639422
1138,2.147135165
1139,-1.358520257
1140,-0.218246722
1141,-0.798006841
1142,-0.994011718
1143,0.61512334
1144,1.839341037
1145,-1.349605855
1146,0.328861986
1147,1.271960883
1148,-0.170441927
1149,-0.459488838
1150,-0.717724513
1151,-0.468909727
1152,-0.819845661
1153,-0.00683491
1154,-0.752410672
1155,0.673059252
1156,-1.210302375
1157,0.998168677
1158,0.694835042
1159,0.900229915
1160,0.315577304
1161,0.479696373
1162,0.384060229
1163,-0.997487703
1164,0.176813639
1165,-0.225143501
1166,-0.886634378
1167,-1.131354804
1168,-0.230685081
1169,-1.348518378
1170,1.22858581
1171,-0.278507457
1172,1.863865406
1173,1.214900352
1174,2.204702419
1175,-0.611913533
1176,2.103866756
1177,-1.248653676
1178,-0.962070087
1179,-0.048334529
1180,-0.990156809
1181,2.357356482
1182,-1.01975563
1183,-1.172505524
1184,-0.782916747
1185,-0.359541079
1186,1.325823226
1187,0.54335116
1188,-1.313566924
1189,2.401233777
1190,-0.228474298
1191,-0.007540871
1192,-1.034971702
1193,-0.408117307
1194,-1.285662556
1195,-0.905696564
1196,0.989236434
1197,0.467682012
1198,0.064268079
1199,-0.006597758
1200,-0.063665071
1201,-0.781529025
1202,-1.312705945
1203,-0.325954622
1204,1.684131425
1205,-0.780041376
1206,2.577708712
1207,-0.12672198
1208,1.486324795
1209,-0.999826103
1210,-0.757563584
1211,0.75925993
1212,0.924949971
1213,0.095407779
1214,1.08453408
1215,-0.357500868
1216,0.267385604
1217,-1.182589262
1218,1.716175359
1219,-0.086345567
1220,-1.292228979
1221,-1.237088126
1222,0.137304835
1223,0.340232132
1224,0.237614477
1225,0.510765931
1226,2.008997365
1227,0.477399011
1228,0.118395079
1229,-0.843380118
1230,1.07337652
1231,-0.049754957
1232,-0.280352277
1233,-0.114066585
1234,-0.299242753
1235,0.598280053
1236,-1.090482317
1237,-0.996597482
1238,-0.006456646
1239,0.905381569
1240,-1.103645766
1241,1.772586293
1242,-0.424466832
1243,1.432028291
1244,2.458700019
1245,-0.316319214
1246,-0.714687834
1247,-0.309017597
1248,1.881242222
1249,-0.01820164
1250,-1.151910588
1251,2.073721781
1252,-1.139107372
1253,1.243026533
1254,-1.007165276
1255,0.359120494
1256,2.180142583
1257,0.884732771
1258,0.489155566
1259,-1.220874111
1260,-0.267379969
1261,-0.413710235
1262,0.947478062
1263,-0.540491179
1264,-1.330545946
1265,-1.068818889
1266,-0.108683555
1267,-0.27915004
1268,0.345430312
1269,-1.275313806
1270,-1.374370237
1271,0.430862495
1272,-0.529330675
1273,0.412585738
1274,-1.025564456
1275,-0.346135794
1276,-1.108945342
1277,1.626103929
1278,-0.53659761
1279,-1.054645955
1280,-0.597071249
1281,1.377615404
1282,0.128547997
1283,0.473983218
1284,-1.314209629
1285,1.761648416
1286,0.054828592
1287,-0.719289749
1288,-0.029570547
1289,-0.957605271
1290,0.759324353
1291,1.968512633
1292,-0.279821512
1293,-0.019582844
1294,-1.201151093
1295,1.291835555
1296,0.340031898
1297,0.132667024
1298,-0.861867089
1299,0.04901615
1300,-0.418538416
1301,1.020732952
1302,2.467489193
1303,0.579640368
1304,1.713777388
1305,-0.914512087
1306,-0.361710969
1307,-0.956473002
1308,0.604754676
1309,1.994037309
1310,-0.69223387
1311,-1.344462906
1312,0.977455804
1313,1.000877321
1314,1.184622913
1315,0.27972226
1316,0.034302746
1317,-0.430927977
1318,1.705859025
1319,-0.455932927
1320,-1.051486725
1321,-1.055673729
1322,-1.236990334
1323,-0.954288514
1324,-0.252789141
1325,-1.165023483
1326,-1.145873783
1327,-1.174440029
1328,1.746574314
1329,-1.391703632
1330,0.85588214
1331,-1.294245097
1332,-1.223511746
1333,0.484433655
1334,-1.184923412
1335,-0.775640439
1336,-0.904532338
1337,2.76478224
1338,0.03437489
1339,1.821771346
1340,1.135104648
1341,-0.726937815
1342,-0.906915124
1343,-0.598309825
1344,1.096438734
1345,1.324192301
1346,-1.305157829
1347,1.821035623
1348,-0.478982417
1349,-0.188180341
1350,-0.827574452
1351,1.493651204
1352,-1.152183661
1353,0.530626057
1354,0.943187905
1355,-0.292755274
1356,-0.692479364
1357,1.74866331
1358,-0.095216646
1359,2.728232108
1360,-0.772412972
1361,-1.410896665
1362,-0.333351442
1363,0.202462035
1364,-0.603893171
1365,0.584675174
1366,0.190848164
1367,0.619281031
1368,-0.557847483
1369,1.040741606
1370,-0.489671783
1371,0.206424918
1372,-0.171913099
1373,-0.614944837
1374,-0.319084053
1375,-1.372441817
1376,-0.073003557
1377,-1.0120669
1378,1.520197504
1379,0.7844907
1380,-0.661957508
1381,0.054566016
1382,-0.690827661
1383,-1.08328351
1384,0.06858288
1385,1.2275523
1386,0.792092334
1387,1.593866873
1388,-1.06314228
1389,1.806934451
1390,-1.378606063
1391,1.853432178
1392,0.143685287
1393,0.70084593
1394,0.229796462
1395,1.01926222
1396,-0.166879142
1397,-1.258214959
1398,-0.460016051
1399,1.373819231
1400,-1.282740097
1401,0.986967962
1402,-1.01778078
1403,1.911428539
1404,-0.521136351
1405,-0.548626164
1406,-0.793855689
1407,1.147770176
1408,1.652111234
1409,-0.637595052
1410,-0.82206845
1411,-0.929228975
1412,-0.283957749
1413,1.500615693
1414,-1.131164092
1415,-0.480509379
1416,-0.813670571
1417,-0.990034999
1418,1.550445227
1419,1.493760932
1420,-0.990828193
1421,-0.362784883
1422,-0.1688318
1423,0.422304054
1424,1.258640306
1425,0.006780515
1426,0.440990194
1427,-1.199738579
1428,-0.173288611
1429,0.290980523
1430,0.697710397
1431,2.348170283
1432,-0.469302297
1433,0.204910323
1434,-0.264805443
1435,-1.27789496
1436,-1.300548003
1437,0.034756697
1438,-1.104924258
1439,-0.50558859
1440,-1.379248085
1441,0.118463108
1442,0.254837492
1443,0.797910698
1444,1.746014504
1445,-0.779091543
1446,-0.444660861
1447,0.03396816
1448,-1.250597536
1449,2.349978506
1450,1.280088774
1451,-0.032711179
1452,-0.047039673
1453,1.655800169
1454,-1.218514637
1455,-0.160021009
1456,0.553038473
1457,0.25287828
1458,2.741804917
1459,-0.909287052
1460,-0.663768967
1461,-1.370880561
1462,-0.60929543
1463,-0.624452777
1464,1.584011783
1465,-0.861778938
1466,0.839545732
1467,0.186331544
1468,1.887513639
1469,0.494089196
1470,0.425242028
1471,-0.019883028
1472,-1.281329454
1473,0.640742421
1474,-0.173681934
1475,-0.891274414
1476,1.477353822
1477,0.350805949
1478,-0.587049399
1479,0.3198227
1480,0.422600536
1481,0.998559341
1482,-0.737259241
1483,2.073004376
1484,-0.407668092
1485,-0.555647747
1486,0.723831585
1487,-1.397778229
1488,1.516029976
1489,-1.190952975
1490,-0.577291753
1491,-0.807767502
1492,-0.958379843
1493,-1.407235514
1494,-0.165269115
1495,-0.513290274
1496,0.368280462
1497,0.630028203
1498,-0.17843926
1499,-0.714160421
1500,-1.203495271
1501,-1.081338735
1502,0.464172965
1503,-0.883368596
1504,0.02664176
1505,-1.318633685
1506,1.964288867
1507,-1.25804058
1508,0.629407511
1509,1.483721882
1510,0.356711322
1511,1.136808873
1512,0.126474435
1513,0.065400148
1514,-1.088204205
1515,0.120645974
1516,-0.916659558
1517,-1.175095193
1518,1.011291457
1519,-0.535032005
1520,-0.709069412
1521,1.445588836
1522,-0.134850887
1523,0.877910932
1524,0.260861851
1525,-0.131093408
1526,-0.941552571
1527,-1.282083774
1528,-0.396604781
1529,0.136382642
1530,0.07249494
1531,-1.287275064
1532,-0.650413078
1533,1.887540022
1534,-1.304181849
1535,-1.071046944
1536,-0.763928247
1537,1.110492044
1538,0.894480008
1539,-0.184435917
1540,-1.384261879
1541,0.194256897
1542,0.158002285
1543,-0.832133516
1544,-0.720995457
1545,0.053441946
1546,1.255471436
1547,2.480378247
1548,1.430179943
1549,0.26667671
1550,-0.125853252
1551,0.335916367
1552,2.009780578
1553,-0.259757993
1554,0.825214249
1555,-1.407707838
1556,-0.971263656
1557,2.531647185
1558,0.170711091
1559,-1.138215749
1560,0.548352443
1561,0.517245179
1562,-1.301927325
1563,-0.953867372
1564,0.490199743
1565,-0.580172142
1566,2.011432276
1567,0.700288267
1568,-1.224940465
